data;código do campo;campo;preco
45931;153;Juazeiro;0,88794
45931;152;Jubarte;1,03268
45931;983;Juriti;2,44907
45931;154;Lagoa Aroeira;2,69843
45931;162;Lagoa do Paulo;1,6775
45931;483;Lagoa do Paulo Norte;1,63265
45931;673;Lagoa do Paulo Sul;0,64294
45931;161;Lagoa Parda;0,82654
45931;165;Lagoa Parda Norte;0,71792
45931;168;Lagoa Suruaca;0,98848
45931;159;Lamarão;0,91668
45931;1746;Lapa;0,68976
45931;157;Leodório;1,23001
45931;167;Leste de Poço Xavier;1,15377
45931;169;Leste do Urucu;0,74603
45931;158;Linguado;0,89299
45931;171;Livramento;1,05159
45931;160;Lorena;1,13981
45931;4552;Maçarico;0,78148
45931;174;Macau;1,32316
45931;4702;Mãe-da-Lua;1,25896
45931;185;Malombê;1,15128
45931;190;Manati;0,64782
45931;178;Mandacaru;1,16267
45931;4876;Manjuba;1,10897
45931;172;Marimbá;1,23118
45931;196;Marlim;1,0703
45931;187;Marlim Leste;1,29297
45931;188;Marlim Sul;1,03042
45931;195;Massapê;0,89944
45931;197;Massuí;0,92069
45931;184;Mata de São João;1,28599
45931;181;Mato Grosso;0,82187
45931;4684;Mero;0,98997
45931;381;Mexilhão;0,73438
45931;180;Miranga;0,96178
45931;183;Miranga Norte;1,05361
45931;175;Monte Alegre;0,58458
45931;192;Mossoró;2,69843
45931;4852;Muriqui;2,69843
45931;4718;Murucututu;0,9334
45931;4740;Nordeste de Sapinhoá;1,12411
45931;4741;Noroeste de Sapinhoá;1,12411
45931;4654;Norte de Berbigão;1,25654
45931;202;Norte de Fazenda Caruaçu;0,88422
45931;4658;Norte de Sururu;0,92385
45931;4647;Oeste de Atapu;0,77055
45931;206;Oeste de Ubarana;0,74431
45931;657;Ostra;2,69843
45931;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,69843
45931;4801;PA-1GREN1DBA_REC-T-108;2,69843
45931;217;Pajeú;0,7189
45931;219;Pampo;1,00992
45931;705;Papa-Terra;0,92051
45931;4689;Paramirim do Vencimento;2,69843
45931;1645;Pardal;1,13981
45931;215;Pargo;1,23744
45931;208;Paru;0,87686
45931;3885;Patativa;1,15377
45931;4593;Paturi;0,78148
45931;221;Pedra Sentada;1,38024
45931;212;Pedrinhas;1,19407
45931;695;Peregrino;1,31397
45931;1144;Periquito;0,65275
45931;4742;Periquito Nordeste;0,66801
45931;4720;Periquito Norte;0,7158
45931;214;Peroá;0,71409
45931;213;Pescada;1,09472
45931;4805;Piaçabuçu;2,69843
45931;216;Pilar;0,86898
45931;658;Pintassilgo;2,69843
45931;222;Piraúna;1,23403
45931;4579;Pitangola;1,31397
45931;223;Poço Verde;2,69843
45931;583;Polvo;1,63935
45931;220;Ponta do Mel;1,40107
45931;210;Porto Carão;2,69843
45931;226;Quererá;0,82247
45931;2785;Rabo Branco;1,01125
45931;232;Redonda;2,69843
45931;242;Remanso;0,88348
45931;234;Riacho da Forquilha;1,15374
45931;245;Riacho Ouricuri;1,7467
45931;255;Riacho São Pedro;0,6144
45931;243;Riachuelo;1,02788
45931;229;Rio do Bu;1,56473
45931;4125;Rio do Carmo;2,69843
45931;246;Rio dos Ovos;1,44015
45931;2425;Rio Ipiranga;1,01699
45931;235;Rio Itariri;1,7613
45931;236;Rio Itaúnas;0,69624
45931;4803;Rio Joanes;0,77378
45931;4710;Rio Mariricu;0,83073
45931;241;Rio Mossoró;1,39631
45931;256;Rio Subaúma;1,1495
45931;257;Rio Urucu;0,79529
45931;1303;Rolinha;1,6421
45931;244;Roncador;0,96068
45931;263;Sabiá;0,6611
45931;3705;Sabiá Bico-de-Osso;0,63241
45931;3465;Sabiá da Mata;0,77965
45931;4862;Sabiá-Laranjeira;2,69843
45931;267;Salina Cristal;0,59552
45931;2085;Sanhaçu;0,9097
45931;261;Santana;1,13507
45931;269;São Domingos;1,63352
45931;4695;São João;2,69843
45931;2885;São Mateus Leste;0,64623
45931;284;São Pedro;0,80431
45931;2365;Sapinhoá;1,12411
45931;270;Sauípe;2,69843
45931;4614;Sépia;1,23026
45931;4676;Sépia Leste;1,23026
45931;4846;Sépia_ECO;1,23026
45931;279;Serra do Mel;1,31263
45931;287;Serra Vermelha;2,69843
45931;271;Serraria;1,38749
45931;276;Sesmaria;1,06186
45931;3565;Sibite;1,15374
45931;288;Siririzinho;1,20682
45931;265;Socorro;0,93297
45931;268;Socorro Extensão;0,94367
45931;4739;Sudoeste de Sapinhoá;1,12411
45931;285;Sudoeste Urucu;0,79529
45931;4758;Suindara;2,69843
45931;4656;Sul de Berbigão;1,25654
45931;266;Sul de Coruripe;1,50181
45931;4660;Sul de Sururu;0,92385
45931;4611;Sul de Tupi;1,01064
45931;4649;Sururu;1,09365
45931;286;Sussuarana;0,99037
45931;1023;Tabuiaiá;0,56556
45931;292;Tabuleiro dos Martins;1,19141
45931;4888;Tambaqui;0,98162
45931;691;Tambaú;0,70942
45931;682;Tambuatá;1,13654
45931;4863;Tanatau;2,69843
45931;803;Tangará;0,81102
45931;4245;Tapiranga Norte;0,82351
45931;293;Taquipe;1,07841
45931;289;Tartaruga;1,57745
45931;3645;Tartaruga Verde;1,19876
45931;4747;Tartaruga Verde Sudoeste;1,19874
45931;3866;Tiê;1,17055
45931;1383;Tigre;1,3551
45931;4750;Tiriba;2,69843
45931;291;Três Marias;0,7189
45931;294;Trilha;1,0068
45931;1865;Trinca Ferro;0,78148
45931;3945;Trovoada;1,51112
45931;4534;Tubarão Martelo;1,63935
45931;3325;Tucano;2,69843
45931;4746;Tucano Grande;0,76154
45931;1063;Tupi;1,05656
45931;295;Ubarana;0,74431
45931;443;Uirapuru;0,98411
45931;296;Upanema;0,78148
45931;843;Uruguá;0,70942
45931;4709;Urutau;2,69843
45931;4714;Vale do Quiricó;1,10788
45931;302;Varginha;1,15377
45931;299;Vermelho;1,12186
45931;297;Voador;1,04681
45931;4865;Xisto São Mateus do Sul;1,1362
45962;823;Abalone;0,95213
45962;783;Acajá-Burizinho;1,17252
45962;563;Acauã;0,87938
45962;5;Água Grande;0,86941
45962;4821;Águia Real;2,77422
45962;7;Aguilhada;1,07633
45962;3;Albacora;0,83635
45962;4;Albacora Leste;0,83013
45962;4866;Alto Alegre;2,77422
45962;15;Alto do Rodrigues;0,56596
45962;523;Anambé;0,97775
45962;4899;AnC_Jubarte_Nordeste;1,1356
45962;4897;AnC_Jubarte_Sudoeste;1,1356
45962;4824;ANC_Mero;1,07343
45962;4755;AnC_NORTE_ATAPU;0,84246
45962;4749;Anc_Tupi;1,10583
45962;1726;Andorinha;2,77422
45962;9;Angelim;1,69978
45962;10;Angico;2,77422
45962;12;Apraiús;1,46693
45962;14;Arabaiana;1,19461
45962;1505;Araçari;1,78721
45962;13;Araçás;1,28371
45962;4708;Araçás Leste;1,27419
45962;4546;Arapaçu;0,97775
45962;4025;Arara Azul;0,89037
45962;662;Araracanga;0,89037
45962;1;Aratu;0,74514
45962;686;Argonauta;0,81417
45962;724;Arribaçã;1,63608
45962;16;Aruari;2,72066
45962;19;Asa Branca;1,24998
45962;21;Atalaia Sul;0,79703
45962;4652;Atapu;0,84246
45962;4845;Atapu_ECO;0,84246
45962;678;Atlanta;0,74376
45962;258;Azulão;0,86688
45962;4886;Azulão Oeste;0,82707
45962;4735;Bacalhau;1,02199
45962;4800;Bacalhau Norte;1,02199
45962;28;Badejo;1,1531
45962;24;Baixa do Algodão;0,81807
45962;464;Baleia Anã;0,72267
45962;4690;Barra Bonita;0,76896
45962;42;Barracuda;1,42327
45962;25;Barrinha;2,77422
45962;1625;Barrinha Leste;2,77422
45962;3825;Barrinha Sudoeste;2,77422
45962;4830;Batuíra;2,77422
45962;2625;Baúna;1,44685
45962;3245;Bem-Te-Vi;2,77422
45962;30;Benfica;1,262
45962;2645;Berbigão;1,35158
45962;33;Bicudo;0,94189
45962;26;Biriba;0,96891
45962;29;Boa Esperança;1,24998
45962;1605;Bom Lugar;1,12107
45962;39;Bonito;1,06047
45962;44;Bonsucesso;1,3821
45962;41;Brejinho RN;1,01639
45962;43;Brejo Grande;0,93154
45962;23;Buracica;1,36512
45962;4598;Búzios;1,22736
45962;4827;Búzios_ECO;1,22736
45962;4700;Caburé;0,96628
45962;4706;Caburé Leste;0,96628
45962;51;Cachoeirinha;1,31433
45962;50;Cacimbas;0,80469
45962;4802;Camaçari;0,88018
45962;1184;Camarupim;0,95261
45962;2585;Camarupim Norte;0,95261
45962;62;Campo Grande;1,04654
45962;55;Canabrava;0,74464
45962;669;Canapu;1,1272
45962;666;Canário;1,73651
45962;1043;Cancã;0,72071
45962;46;Candeias;0,91613
45962;53;Cangoá;0,80641
45962;63;Cantagalo;1,00596
45962;52;Canto do Amaro;1,262
45962;78;Carapeba;1,74976
45962;2325;Carapitanga;0,92486
45962;80;Caratinga;1,42854
45962;2505;Carcará;2,77422
45962;1725;Cardeal;2,77422
45962;4664;Cardeal Amarelo;0,76453
45962;4665;Cardeal do Nordeste;0,95641
45962;74;Carmópolis;1,25388
45962;82;Cassarongongo;0,74046
45962;67;Castanhal;0,59292
45962;1164;Caxareu;1,07091
45962;88;Cexis;1,10781
45962;1404;Cidade de Aracaju;2,77422
45962;66;Cioba;0,84344
45962;923;Colibri;2,77422
45962;72;Conceição;0,92483
45962;3605;Concriz;2,77422
45962;83;Coqueiro Seco;0,72631
45962;58;Córrego Dourado;0,85703
45962;2005;Crejoá;2,77422
45962;91;Dom João;1,5655
45962;95;Enchova;0,84162
45962;96;Enchova Oeste;1,02598
45962;98;Espadarte;1,29806
45962;4879;Espadim;1,14486
45962;99;Estreito;2,77422
45962;101;Fazenda Alegre;0,71694
45962;103;Fazenda Alvorada;1,39715
45962;100;Fazenda Azevedo;1,2612
45962;106;Fazenda Bálsamo;1,34624
45962;105;Fazenda Belém BA;0,8444
45962;131;Fazenda Belém CE;2,77422
45962;104;Fazenda Boa Esperança;1,51619
45962;110;Fazenda Canaan;2,77422
45962;107;Fazenda Cedro;1,05861
45962;108;Fazenda Curral;1,15124
45962;112;Fazenda Guindaste;1,07815
45962;113;Fazenda Imbé;1,27269
45962;115;Fazenda Malaquias;0,81807
45962;116;Fazenda Matinha;0,92483
45962;117;Fazenda Onça;1,26466
45962;118;Fazenda Panelas;1,26448
45962;120;Fazenda Pau Brasil;1,17066
45962;119;Fazenda Pocinho;0,73787
45962;123;Fazenda Rio Branco;2,77422
45962;127;Fazenda Santa Luzia;0,90508
45962;129;Fazenda Santa Rosa;0,92483
45962;125;Fazenda Santo Estevão;2,77422
45962;126;Fazenda São Jorge;0,88178
45962;128;Fazenda São Rafael;1,08511
45962;1224;Foz do Vaza-Barris;2,77422
45962;122;Frade;0,82098
45962;130;Furado;0,97775
45962;4085;Galo de Campina;0,69252
45962;4528;Gavião Azul;0,75766
45962;4822;Gavião Belo;0,90074
45962;4558;Gavião Branco;0,76893
45962;4617;Gavião Branco Norte;0,83968
45962;4608;Gavião Caboclo;0,79937
45962;4629;Gavião Carijó;0,82559
45962;4859;Gavião Mateiro;0,75201
45962;4627;Gavião Preto;0,81734
45962;4529;Gavião Real;0,78507
45962;4630;Gavião Tesoura;0,84783
45962;4861;Gavião Vaqueiro;0,86213
45962;4666;Gavião Vermelho;0,75592
45962;383;Golfinho;0,8433
45962;135;Gomo;0,74618
45962;134;Guamaré;2,77422
45962;1283;Guanambi;1,30227
45962;2405;Harpia;2,77422
45962;142;Icapuí;2,77422
45962;141;Ilha de Bimbarra;0,95415
45962;144;Ilha Pequena;1,9017
45962;875;Inhambu;0,70117
45962;4691;Iraí;0,60538
45962;4841;Irara;2,77422
45962;4713;Iraúna;1,24713
45962;1103;Irerê;2,77422
45962;4711;Itaparica;0,8287
45962;4615;Itapu;1,47869
45962;4828;Itapu_ECO;1,47869
45962;1123;Jaçanã;1,14948
45962;147;Jacuípe;0,93126
45962;743;Jacutinga;0,70217
45962;150;Janduí;0,87775
45962;148;Jequiá;1,81678
45962;2285;Jiribatuba;1,01994
45962;702;João de Barro;1,52528
45962;153;Juazeiro;0,98399
45962;152;Jubarte;1,13168
45962;983;Juriti;2,52662
45962;154;Lagoa Aroeira;2,77422
45962;162;Lagoa do Paulo;1,53067
45962;483;Lagoa do Paulo Norte;1,42075
45962;673;Lagoa do Paulo Sul;0,73007
45962;161;Lagoa Parda;0,92502
45962;165;Lagoa Parda Norte;0,81789
45962;168;Lagoa Suruaca;1,08627
45962;159;Lamarão;1,01729
45962;1746;Lapa;0,75
45962;157;Leodório;1,32533
45962;167;Leste de Poço Xavier;1,24998
45962;169;Leste do Urucu;0,83632
45962;158;Linguado;0,99177
45962;171;Livramento;1,31433
45962;160;Lorena;1,23774
45962;4552;Maçarico;0,87938
45962;174;Macau;1,40346
45962;4702;Mãe-da-Lua;1,34794
45962;185;Malombê;1,2408
45962;190;Manati;0,74488
45962;178;Mandacaru;1,26101
45962;4876;Manjuba;1,20613
45962;172;Marimbá;1,32947
45962;196;Marlim;1,16488
45962;187;Marlim Leste;1,38647
45962;188;Marlim Sul;1,20595
45962;195;Massapê;1,0003
45962;197;Massuí;1,02209
45962;184;Mata de São João;1,37938
45962;181;Mato Grosso;0,91815
45962;4684;Mero;1,07343
45962;381;Mexilhão;0,83625
45962;180;Miranga;1,06249
45962;183;Miranga Norte;1,15067
45962;175;Monte Alegre;0,68213
45962;192;Mossoró;2,77422
45962;4852;Muriqui;2,77422
45962;4718;Murucututu;1,03514
45962;4740;Nordeste de Sapinhoá;1,21852
45962;4741;Noroeste de Sapinhoá;1,21852
45962;4654;Norte de Berbigão;1,35158
45962;202;Norte de Fazenda Caruaçu;0,98332
45962;4658;Norte de Sururu;1,02077
45962;4647;Oeste de Atapu;0,84246
45962;206;Oeste de Ubarana;0,84344
45962;657;Ostra;2,77422
45962;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,77422
45962;4801;PA-1GREN1DBA_REC-T-108;2,77422
45962;217;Pajeú;0,81807
45962;219;Pampo;1,10875
45962;705;Papa-Terra;1,01942
45962;4689;Paramirim do Vencimento;2,77422
45962;1645;Pardal;1,23774
45962;215;Pargo;1,33232
45962;208;Paru;0,97775
45962;3885;Patativa;1,24998
45962;4593;Paturi;0,87938
45962;221;Pedra Sentada;1,47294
45962;212;Pedrinhas;1,29561
45962;695;Peregrino;1,40233
45962;1144;Periquito;0,7515
45962;4742;Periquito Nordeste;0,77005
45962;4720;Periquito Norte;0,81159
45962;214;Peroá;0,81218
45962;213;Pescada;1,19461
45962;4805;Piaçabuçu;2,77422
45962;216;Pilar;0,96775
45962;658;Pintassilgo;2,77422
45962;222;Piraúna;1,33134
45962;4579;Pitangola;1,40233
45962;223;Poço Verde;2,77422
45962;583;Polvo;1,72545
45962;220;Ponta do Mel;1,49495
45962;210;Porto Carão;2,77422
45962;226;Quererá;0,92483
45962;2785;Rabo Branco;0,97616
45962;232;Redonda;2,77422
45962;242;Remanso;0,98104
45962;234;Riacho da Forquilha;1,25287
45962;245;Riacho Ouricuri;1,82872
45962;255;Riacho São Pedro;0,71547
45962;243;Riachuelo;1,10555
45962;229;Rio do Bu;1,9948
45962;4125;Rio do Carmo;2,77422
45962;246;Rio dos Ovos;1,68513
45962;2425;Rio Ipiranga;1,05738
45962;235;Rio Itariri;1,84246
45962;236;Rio Itaúnas;0,79388
45962;4803;Rio Joanes;0,87466
45962;4710;Rio Mariricu;0,93056
45962;241;Rio Mossoró;1,48618
45962;256;Rio Subaúma;1,37145
45962;257;Rio Urucu;0,89037
45962;1303;Rolinha;1,73058
45962;244;Roncador;1,0582
45962;263;Sabiá;0,76071
45962;3705;Sabiá Bico-de-Osso;0,73227
45962;3465;Sabiá da Mata;0,87775
45962;4862;Sabiá-Laranjeira;2,77422
45962;267;Salina Cristal;0,69286
45962;2085;Sanhaçu;1,01002
45962;261;Santana;1,2333
45962;269;São Domingos;1,7121
45962;4695;São João;2,77422
45962;2885;São Mateus Leste;0,74659
45962;284;São Pedro;0,90501
45962;2365;Sapinhoá;1,21852
45962;270;Sauípe;2,77422
45962;4614;Sépia;1,32047
45962;4676;Sépia Leste;1,32047
45962;4846;Sépia_ECO;1,32047
45962;279;Serra do Mel;1,40875
45962;287;Serra Vermelha;2,77422
45962;271;Serraria;1,47407
45962;276;Sesmaria;1,27894
45962;3565;Sibite;1,25287
45962;288;Siririzinho;1,29206
45962;265;Socorro;1,03113
45962;268;Socorro Extensão;1,04328
45962;4739;Sudoeste de Sapinhoá;1,21852
45962;285;Sudoeste Urucu;0,89037
45962;4758;Suindara;2,77422
45962;4656;Sul de Berbigão;1,35158
45962;266;Sul de Coruripe;1,58635
45962;4660;Sul de Sururu;1,02077
45962;4611;Sul de Tupi;1,10583
45962;4649;Sururu;1,18923
45962;286;Sussuarana;1,09
45962;1023;Tabuiaiá;0,65822
45962;292;Tabuleiro dos Martins;1,28396
45962;4888;Tambaqui;1,08257
45962;691;Tambaú;0,81046
45962;682;Tambuatá;1,22736
45962;4863;Tanatau;2,77422
45962;803;Tangará;0,90761
45962;4245;Tapiranga Norte;0,92166
45962;293;Taquipe;1,17815
45962;289;Tartaruga;1,66856
45962;3645;Tartaruga Verde;1,29807
45962;4747;Tartaruga Verde Sudoeste;1,29806
45962;3866;Tiê;1,26579
45962;1383;Tigre;1,44725
45962;4750;Tiriba;2,77422
45962;291;Três Marias;0,81807
45962;294;Trilha;1,10841
45962;1865;Trinca Ferro;0,87938
45962;3945;Trovoada;1,59313
45962;4534;Tubarão Martelo;1,72545
45962;3325;Tucano;2,77422
45962;4746;Tucano Grande;0,86267
45962;1063;Tupi;1,15066
45962;295;Ubarana;0,84344
45962;443;Uirapuru;1,08464
45962;296;Upanema;0,87938
45962;843;Uruguá;0,81046
45962;4709;Urutau;2,77422
45962;4714;Vale do Quiricó;1,20817
45962;302;Varginha;1,24998
45962;299;Vermelho;1,21316
45962;297;Voador;1,14486
45962;4865;Xisto São Mateus do Sul;1,20564
45992;823;Abalone;1,07894
45992;783;Acajá-Burizinho;1,29462
45992;563;Acauã;0,99954
45992;5;Água Grande;0,99538
45992;4821;Águia Real;2,89135
45992;7;Aguilhada;1,17882
45992;3;Albacora;0,95509
45992;4;Albacora Leste;0,97909
45992;4866;Alto Alegre;2,89135
45992;15;Alto do Rodrigues;0,66319
45992;523;Anambé;1,1023
45992;4899;AnC_Jubarte_Nordeste;1,25571
45992;4897;AnC_Jubarte_Sudoeste;1,25571
45992;4824;ANC_Mero;1,18036
45992;4755;AnC_NORTE_ATAPU;0,93336
45992;4749;Anc_Tupi;1,2263
45992;1726;Andorinha;2,89135
45992;9;Angelim;1,66803
45992;10;Angico;2,89135
45992;12;Apraiús;1,34395
45992;14;Arabaiana;1,32078
45992;1505;Araçari;1,89253
45992;13;Araçás;1,40832
45992;4708;Araçás Leste;1,3964
45992;4546;Arapaçu;1,1023
45992;4025;Arara Azul;1,00765
45992;662;Araracanga;1,00765
45992;1;Aratu;0,86969
45992;686;Argonauta;0,93273
45992;724;Arribaçã;1,75194
45992;16;Aruari;0,94889
45992;19;Asa Branca;1,37278
45992;21;Atalaia Sul;0,91676
45992;4652;Atapu;0,93336
45992;4845;Atapu_ECO;0,93336
45992;678;Atlanta;0,86463
45992;258;Azulão;0,99055
45992;4886;Azulão Oeste;0,95053
45992;4735;Bacalhau;1,1502
45992;4800;Bacalhau Norte;1,1502
45992;28;Badejo;1,2802
45992;24;Baixa do Algodão;0,93851
45992;464;Baleia Anã;0,84559
45992;4690;Barra Bonita;0,89279
45992;42;Barracuda;1,54599
45992;25;Barrinha;2,89135
45992;1625;Barrinha Leste;2,89135
45992;3825;Barrinha Sudoeste;2,89135
45992;4830;Batuíra;2,89135
45992;2625;Baúna;1,56841
45992;3245;Bem-Te-Vi;2,89135
45992;30;Benfica;1,38687
45992;2645;Berbigão;1,47512
45992;33;Bicudo;1,0643
45992;26;Biriba;1,09446
45992;29;Boa Esperança;1,37278
45992;1605;Bom Lugar;1,24572
45992;39;Bonito;1,18964
45992;44;Bonsucesso;1,49936
45992;41;Brejinho RN;1,13544
45992;43;Brejo Grande;1,05572
45992;23;Buracica;1,43066
45992;4598;Búzios;1,34402
45992;4827;Búzios_ECO;1,34402
45992;4700;Caburé;1,09258
45992;4706;Caburé Leste;1,09258
45992;51;Cachoeirinha;1,43652
45992;50;Cacimbas;0,92581
45992;4802;Camaçari;1,00146
45992;1184;Camarupim;1,07471
45992;2585;Camarupim Norte;1,07471
45992;62;Campo Grande;1,16764
45992;55;Canabrava;0,86422
45992;669;Canapu;1,24887
45992;666;Canário;1,85233
45992;1043;Cancã;0,84325
45992;46;Candeias;1,04143
45992;53;Cangoá;0,9259
45992;63;Cantagalo;1,13082
45992;52;Canto do Amaro;1,38687
45992;78;Carapeba;1,86784
45992;2325;Carapitanga;1,04954
45992;80;Caratinga;1,55226
45992;2505;Carcará;2,89135
45992;1725;Cardeal;2,89135
45992;4664;Cardeal Amarelo;1,13396
45992;4665;Cardeal do Nordeste;1,0834
45992;74;Carmópolis;1,35471
45992;82;Cassarongongo;0,86009
45992;67;Castanhal;0,69481
45992;1164;Caxareu;1,19799
45992;88;Cexis;1,23222
45992;1404;Cidade de Aracaju;2,89135
45992;66;Cioba;0,96447
45992;923;Colibri;2,89135
45992;72;Conceição;1,05052
45992;3605;Concriz;2,89135
45992;83;Coqueiro Seco;0,84791
45992;58;Córrego Dourado;0,97807
45992;2005;Crejoá;2,89135
45992;91;Dom João;1,67611
45992;95;Enchova;0,96726
45992;96;Enchova Oeste;1,1494
45992;98;Espadarte;1,42624
45992;4879;Espadim;1,26873
45992;99;Estreito;2,89135
45992;101;Fazenda Alegre;0,83817
45992;103;Fazenda Alvorada;1,50958
45992;100;Fazenda Azevedo;1,38771
45992;106;Fazenda Bálsamo;1,45933
45992;105;Fazenda Belém BA;0,96309
45992;131;Fazenda Belém CE;2,89135
45992;104;Fazenda Boa Esperança;1,63608
45992;110;Fazenda Canaan;2,89135
45992;107;Fazenda Cedro;1,18156
45992;108;Fazenda Curral;1,2769
45992;112;Fazenda Guindaste;1,20611
45992;113;Fazenda Imbé;1,39502
45992;115;Fazenda Malaquias;0,93851
45992;116;Fazenda Matinha;1,05052
45992;117;Fazenda Onça;1,38452
45992;118;Fazenda Panelas;1,39106
45992;120;Fazenda Pau Brasil;1,29763
45992;119;Fazenda Pocinho;0,8479
45992;123;Fazenda Rio Branco;2,89135
45992;127;Fazenda Santa Luzia;1,02939
45992;129;Fazenda Santa Rosa;1,05052
45992;125;Fazenda Santo Estevão;2,89135
45992;126;Fazenda São Jorge;1,0028
45992;128;Fazenda São Rafael;1,21006
45992;1224;Foz do Vaza-Barris;2,89135
45992;122;Frade;0,94632
45992;130;Furado;1,1023
45992;4085;Galo de Campina;0,80901
45992;4528;Gavião Azul;0,87936
45992;4822;Gavião Belo;1,02555
45992;4558;Gavião Branco;0,88957
45992;4617;Gavião Branco Norte;0,95706
45992;4608;Gavião Caboclo;0,92033
45992;4629;Gavião Carijó;0,94555
45992;4859;Gavião Mateiro;0,87237
45992;4627;Gavião Preto;0,93836
45992;4529;Gavião Real;0,90625
45992;4630;Gavião Tesoura;0,96789
45992;4861;Gavião Vaqueiro;0,98327
45992;4666;Gavião Vermelho;0,87713
45992;383;Golfinho;0,96956
45992;135;Gomo;0,86583
45992;134;Guamaré;2,89135
45992;1283;Guanambi;1,41678
45992;2405;Harpia;2,89135
45992;142;Icapuí;2,89135
45992;141;Ilha de Bimbarra;1,07505
45992;144;Ilha Pequena;2,01646
45992;875;Inhambu;0,81464
45992;4691;Iraí;0,70978
45992;4841;Irara;2,89135
45992;4713;Iraúna;1,36731
45992;1103;Irerê;2,89135
45992;4711;Itaparica;0,94616
45992;4615;Itapu;1,60665
45992;4828;Itapu_ECO;1,60665
45992;1123;Jaçanã;1,27501
45992;147;Jacuípe;1,05484
45992;743;Jacutinga;0,82297
45992;150;Janduí;0,99721
45992;148;Jequiá;1,93704
45992;2285;Jiribatuba;1,1335
45992;702;João de Barro;1,64866
45992;153;Juazeiro;1,10287
45992;152;Jubarte;1,25608
45992;983;Juriti;2,64305
45992;154;Lagoa Aroeira;2,89135
45992;162;Lagoa do Paulo;1,35312
45992;483;Lagoa do Paulo Norte;1,33995
45992;673;Lagoa do Paulo Sul;0,83638
45992;161;Lagoa Parda;1,0464
45992;165;Lagoa Parda Norte;0,93923
45992;168;Lagoa Suruaca;1,2094
45992;159;Lamarão;1,14185
45992;1746;Lapa;0,82658
45992;157;Leodório;1,44805
45992;167;Leste de Poço Xavier;1,37278
45992;169;Leste do Urucu;0,94767
45992;158;Linguado;1,11453
45992;171;Livramento;1,43652
45992;160;Lorena;1,36192
45992;4552;Maçarico;0,99954
45992;174;Macau;1,50898
45992;4702;Mãe-da-Lua;1,46517
45992;185;Malombê;1,35557
45992;190;Manati;0,86255
45992;178;Mandacaru;1,38627
45992;4876;Manjuba;1,32923
45992;172;Marimbá;1,45638
45992;196;Marlim;1,28488
45992;187;Marlim Leste;1,73077
45992;188;Marlim Sul;1,32723
45992;195;Massapê;1,12539
45992;197;Massuí;1,14817
45992;184;Mata de São João;1,49957
45992;181;Mato Grosso;1,0369
45992;4684;Mero;1,18036
45992;381;Mexilhão;0,96034
45992;180;Miranga;1,18804
45992;183;Miranga Norte;1,27322
45992;175;Monte Alegre;0,79965
45992;192;Mossoró;2,89135
45992;4852;Muriqui;2,89135
45992;4718;Murucututu;1,16163
45992;4740;Nordeste de Sapinhoá;1,33978
45992;4741;Noroeste de Sapinhoá;1,33978
45992;4654;Norte de Berbigão;1,47512
45992;202;Norte de Fazenda Caruaçu;1,10617
45992;4658;Norte de Sururu;1,14199
45992;4647;Oeste de Atapu;0,93336
45992;206;Oeste de Ubarana;0,96447
45992;657;Ostra;2,89135
45992;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,89135
45992;4801;PA-1GREN1DBA_REC-T-108;2,89135
45992;217;Pajeú;0,93851
45992;219;Pampo;1,23339
45992;705;Papa-Terra;1,14239
45992;4689;Paramirim do Vencimento;2,89135
45992;1645;Pardal;1,36192
45992;215;Pargo;1,45505
45992;208;Paru;1,1023
45992;3885;Patativa;1,37278
45992;4593;Paturi;0,99954
45992;221;Pedra Sentada;1,59435
45992;212;Pedrinhas;1,42517
45992;695;Peregrino;1,51736
45992;1144;Periquito;0,87086
45992;4742;Periquito Nordeste;0,89345
45992;4720;Periquito Norte;0,92837
45992;214;Peroá;0,93167
45992;213;Pescada;1,32078
45992;4805;Piaçabuçu;2,89135
45992;216;Pilar;0,95786
45992;658;Pintassilgo;2,89135
45992;222;Piraúna;1,45646
45992;4579;Pitangola;1,51736
45992;223;Poço Verde;2,89135
45992;583;Polvo;1,84186
45992;220;Ponta do Mel;1,61822
45992;210;Porto Carão;2,89135
45992;226;Quererá;1,05052
45992;2785;Rabo Branco;1,40171
45992;232;Redonda;2,89135
45992;242;Remanso;1,10176
45992;234;Riacho da Forquilha;1,52501
45992;245;Riacho Ouricuri;1,94405
45992;255;Riacho São Pedro;0,8373
45992;243;Riachuelo;1,20571
45992;229;Rio do Bu;1,88621
45992;4125;Rio do Carmo;2,89135
45992;246;Rio dos Ovos;1,79533
45992;2425;Rio Ipiranga;1,35541
45992;235;Rio Itariri;1,95567
45992;236;Rio Itaúnas;0,91284
45992;4803;Rio Joanes;0,99819
45992;4710;Rio Mariricu;1,05331
45992;241;Rio Mossoró;1,60323
45992;256;Rio Subaúma;1,34641
45992;257;Rio Urucu;1,00765
45992;1303;Rolinha;1,85104
45992;244;Roncador;1,0508
45992;263;Sabiá;0,88119
45992;3705;Sabiá Bico-de-Osso;0,85286
45992;3465;Sabiá da Mata;0,99721
45992;4862;Sabiá-Laranjeira;2,89135
45992;267;Salina Cristal;0,81025
45992;2085;Sanhaçu;1,13475
