data;código do campo;campo;preco
45536;4664;Cardeal Amarelo;0,4734
45536;4665;Cardeal do Nordeste;0,69615
45536;74;Carmópolis;0,84837
45536;82;Cassarongongo;0,6411
45536;67;Castanhal;0,6775
45536;88;Cexis;0,75964
45536;1404;Cidade de Aracaju;2,44408
45536;66;Cioba;0,59453
45536;923;Colibri;2,44408
45536;72;Conceição;0,66912
45536;3605;Concriz;2,44408
45536;83;Coqueiro Seco;0,46503
45536;58;Córrego Dourado;0,60912
45536;2005;Crejoá;2,44408
45536;91;Dom João;1,39927
45536;95;Enchova;0,57744
45536;96;Enchova Oeste;0,77297
45536;98;Espadarte;1,04298
45536;4879;Espadim;1,07666
45536;99;Estreito;2,44408
45536;101;Fazenda Alegre;0,4547
45536;103;Fazenda Alvorada;1,21389
45536;100;Fazenda Azevedo;1,03195
45536;106;Fazenda Bálsamo;1,0514
45536;105;Fazenda Belém BA;1,04884
45536;131;Fazenda Belém CE;2,44408
45536;104;Fazenda Boa Esperança;1,17706
45536;110;Fazenda Canaan;2,44408
45536;107;Fazenda Cedro;0,82599
45536;108;Fazenda Curral;0,98684
45536;112;Fazenda Guindaste;0,87206
45536;113;Fazenda Imbé;1,04491
45536;115;Fazenda Malaquias;0,53563
45536;116;Fazenda Matinha;0,66912
45536;117;Fazenda Onça;0,9587
45536;118;Fazenda Panelas;1,01131
45536;119;Fazenda Pocinho;0,51604
45536;123;Fazenda Rio Branco;2,44408
45536;127;Fazenda Santa Luzia;0,65118
45536;129;Fazenda Santa Rosa;0,66912
45536;125;Fazenda Santo Estevão;2,44408
45536;126;Fazenda São Jorge;0,63729
45536;128;Fazenda São Rafael;0,84406
45536;1224;Foz do Vaza-Barris;2,44408
45536;122;Frade;0,55338
45536;130;Furado;0,57246
45536;4085;Galo de Campina;0,51433
45536;4528;Gavião Azul;0,49553
45536;4822;Gavião Belo;0,6408
45536;4558;Gavião Branco;0,51073
45536;4617;Gavião Branco Norte;0,59658
45536;4608;Gavião Caboclo;0,54261
45536;4629;Gavião Carijó;0,57316
45536;4859;Gavião Mateiro;0,49231
45536;4627;Gavião Preto;0,5608
45536;4529;Gavião Real;0,5255
45536;4630;Gavião Tesoura;0,59478
45536;4861;Gavião Vaqueiro;0,60903
45536;4666;Gavião Vermelho;0,49494
45536;383;Golfinho;0,57704
45536;135;Gomo;0,50183
45536;134;Guamaré;2,44408
45536;1283;Guanambi;1,09985
45536;2405;Harpia;2,44408
45536;142;Icapuí;2,44408
45536;141;Ilha de Bimbarra;0,71112
45536;144;Ilha Pequena;2,09585
45536;875;Inhambu;0,45757
45536;4691;Iraí;0,35176
45536;4841;Irara;2,44408
45536;4713;Iraúna;1,02821
45536;1103;Irerê;2,44408
45536;4711;Itaparica;0,58473
45536;4615;Itapu;1,06531
45536;4828;Itapu_ECO;1,06531
45536;1123;Jaçanã;0,90396
45536;147;Jacuípe;0,62691
45536;743;Jacutinga;2,44408
45536;150;Janduí;0,65045
45536;148;Jequiá;1,38877
45536;2285;Jiribatuba;0,79234
45536;702;João de Barro;1,34128
45536;153;Juazeiro;0,60583
45536;152;Jubarte;0,89733
45536;983;Juriti;2,44408
45536;154;Lagoa Aroeira;2,44408
45536;162;Lagoa do Paulo;1,6001
45536;483;Lagoa do Paulo Norte;0,94895
45536;673;Lagoa do Paulo Sul;0,50948
45536;161;Lagoa Parda;0,93702
45536;165;Lagoa Parda Norte;0,57192
45536;168;Lagoa Suruaca;0,84058
45536;159;Lamarão;0,77747
45536;1746;Lapa;0,65394
45536;157;Leodório;1,10994
45536;167;Leste de Poço Xavier;0,86358
45536;169;Leste do Urucu;0,60753
45536;158;Linguado;0,74509
45536;171;Livramento;0,98684
45536;160;Lorena;0,88302
45536;4552;Maçarico;0,63479
45536;174;Macau;1,27692
45536;4702;Mãe-da-Lua;1,12585
45536;185;Malombê;1,04726
45536;190;Manati;0,49448
45536;178;Mandacaru;1,03459
45536;4876;Manjuba;0,98384
45536;172;Marimbá;1,08905
45536;196;Marlim;0,94222
45536;187;Marlim Leste;1,03594
45536;188;Marlim Sul;0,92237
45536;195;Massapê;0,74995
45536;197;Massuí;0,79216
45536;184;Mata de São João;0,99395
45536;181;Mato Grosso;0,68147
45536;4684;Mero;0,79672
45536;381;Mexilhão;0,57714
45536;180;Miranga;0,78106
45536;183;Miranga Norte;0,80528
45536;175;Monte Alegre;0,42573
45536;192;Mossoró;2,44408
45536;4852;Muriqui;2,44408
45536;4718;Murucututu;0,69359
45536;4740;Nordeste de Sapinhoá;0,98353
45536;4741;Noroeste de Sapinhoá;0,98353
45536;4654;Norte de Berbigão;0,77728
45536;202;Norte de Fazenda Caruaçu;0,68967
45536;4658;Norte de Sururu;0,77728
45536;4647;Oeste de Atapu;0,66744
45536;206;Oeste de Ubarana;0,59453
45536;657;Ostra;0,88454
45536;4696;PA-1GALP42RN_POT-T-743;0,43972
45536;4863;PA-1-PHO-1-RN_POT-T-565;2,44408
45536;217;Pajeú;0,53563
45536;219;Pampo;0,74509
45536;705;Papa-Terra;0,67136
45536;4689;Paramirim do Vencimento;2,44408
45536;1645;Pardal;0,88302
45536;215;Pargo;1,11041
45536;208;Paru;0,57246
45536;3885;Patativa;0,86358
45536;4593;Paturi;0,63479
45536;221;Pedra Sentada;1,27623
45536;212;Pedrinhas;1,05548
45536;695;Peregrino;1,03955
45536;1144;Periquito;0,50188
45536;4742;Periquito Nordeste;0,50859
45536;4720;Periquito Norte;0,57352
45536;214;Peroá;0,55494
45536;213;Pescada;0,96085
45536;4805;Piaçabuçu;2,44408
45536;216;Pilar;0,5812
45536;658;Pintassilgo;2,44408
45536;222;Piraúna;1,10819
45536;4579;Pitangola;1,03955
45536;223;Poço Verde;2,44408
45536;583;Polvo;1,57461
45536;220;Ponta do Mel;1,29054
45536;210;Porto Carão;2,44408
45536;226;Quererá;0,66912
45536;2785;Rabo Branco;0,89448
45536;232;Redonda;2,44408
45536;242;Remanso;0,8768
45536;234;Riacho da Forquilha;1,00777
45536;245;Riacho Ouricuri;1,65043
45536;255;Riacho São Pedro;0,47349
45536;243;Riachuelo;0,95177
45536;229;Rio do Bu;1,29217
45536;4125;Rio do Carmo;2,44408
45536;246;Rio dos Ovos;1,19733
45536;2425;Rio Ipiranga;0,87643
45536;235;Rio Itariri;1,69374
45536;236;Rio Itaúnas;0,54332
45536;4710;Rio Mariricu;0,68642
45536;241;Rio Mossoró;1,96065
45536;256;Rio Subaúma;1,39658
45536;257;Rio Urucu;0,65155
45536;1303;Rolinha;1,5464
45536;244;Roncador;0,82053
45536;263;Sabiá;0,50781
45536;3705;Sabiá Bico-de-Osso;0,47407
45536;3465;Sabiá da Mata;0,65045
45536;4862;Sabiá-Laranjeira;2,44408
45536;267;Salina Cristal;0,43803
45536;2085;Sanhaçu;0,76913
45536;261;Santana;1,00489
45536;269;São Domingos;1,57574
45536;4695;São João;2,44408
45536;2885;São Mateus Leste;0,69297
45536;284;São Pedro;0,64862
45536;2365;Sapinhoá;0,98353
45536;270;Sauípe;2,44408
45536;4614;Sépia;0,98575
45536;4676;Sépia Leste;0,98575
45536;4846;Sépia_ECO;0,98575
45536;279;Serra do Mel;1,19215
45536;287;Serra Vermelha;2,44408
45536;271;Serraria;1,30406
45536;276;Sesmaria;0,86236
45536;3565;Sibite;1,00777
45536;288;Siririzinho;0,95878
45536;265;Socorro;0,80783
45536;268;Socorro Extensão;0,7991
45536;4739;Sudoeste de Sapinhoá;0,98353
45536;285;Sudoeste Urucu;0,65155
45536;4758;Suindara;2,44408
45536;4656;Sul de Berbigão;0,94729
45536;266;Sul de Coruripe;1,43214
45536;4660;Sul de Sururu;0,77728
45536;4611;Sul de Tupi;0,86863
45536;4649;Sururu;0,94729
45536;286;Sussuarana;0,84897
45536;1023;Tabuiaiá;0,41514
45536;292;Tabuleiro dos Martins;1,4034
45536;4888;Tambaqui;0,83515
45536;691;Tambaú;0,55626
45536;682;Tambuatá;1,19102
45536;803;Tangará;0,66601
45536;4245;Tapiranga Norte;0,67683
45536;293;Taquipe;0,88116
45536;289;Tartaruga;1,31222
45536;3645;Tartaruga Verde;1,04299
45536;4747;Tartaruga Verde Sudoeste;1,04298
45536;3866;Tiê;1,2345
45536;1383;Tigre;1,27537
45536;4750;Tiriba;2,44408
45536;291;Três Marias;0,53563
45536;294;Trilha;0,85397
45536;1865;Trinca Ferro;0,63479
45536;3945;Trovoada;0,80994
45536;4534;Tubarão Martelo;1,57461
45536;3325;Tucano;2,44408
45536;4746;Tucano Grande;0,60864
45536;1063;Tupi;0,92208
45536;295;Ubarana;0,59453
45536;443;Uirapuru;0,77766
45536;10000;UO SIX - São Mateus do Sul;1,08563
45536;296;Upanema;0,63479
45536;843;Uruguá;0,55626
45536;4709;Urutau;2,44408
45536;4714;Vale do Quiricó;0,97127
45536;302;Varginha;0,86358
45536;299;Vermelho;1,00182
45536;297;Voador;1,07666
45566;823;Abalone;0,74203
45566;783;Acajá-Burizinho;0,86768
45566;563;Acauã;0,6745
45566;5;Água Grande;0,60448
45566;4821;Águia Real;2,80293
45566;7;Aguilhada;0,99463
45566;3;Albacora;0,6245
45566;4;Albacora Leste;0,62249
45566;15;Alto do Rodrigues;0,3588
45566;523;Anambé;0,59995
45566;4824;ANC_Mero;0,88916
45566;4755;AnC_NORTE_ATAPU;0,73691
45566;4749;Anc_Tupi;0,96238
45566;1726;Andorinha;2,80293
45566;9;Angelim;1,73758
45566;10;Angico;2,80293
45566;12;Apraiús;0,90222
45566;14;Arabaiana;1,05616
45566;1505;Araçari;1,89948
45566;13;Araçás;1,17638
45566;4708;Araçás Leste;2,80293
45566;4546;Arapaçu;0,59995
45566;4025;Arara Azul;0,69909
45566;662;Araracanga;0,69909
45566;1;Aratu;0,54956
45566;686;Argonauta;0,61124
45566;724;Arribaçã;1,66311
45566;16;Aruari;1,74222
45566;19;Asa Branca;0,95133
45566;21;Atalaia Sul;0,57056
45566;4652;Atapu;0,73691
45566;4845;Atapu_ECO;0,73691
45566;678;Atlanta;0,4474
45566;258;Azulão;0,64482
45566;4886;Azulão Oeste;0,59453
45566;28;Badejo;0,99872
45566;24;Baixa do Algodão;0,55394
45566;464;Baleia Anã;0,46292
45566;4690;Barra Bonita;0,51862
45566;42;Barracuda;1,1758
45566;25;Barrinha;2,80293
45566;1625;Barrinha Leste;2,80293
45566;3825;Barrinha Sudoeste;2,80293
45566;2625;Baúna;1,61873
45566;3245;Bem-Te-Vi;2,80293
45566;30;Benfica;1,14708
45566;2645;Berbigão;1,06152
45566;33;Bicudo;0,74567
45566;26;Biriba;0,71851
45566;29;Boa Esperança;0,95133
45566;1605;Bom Lugar;0,96474
45566;39;Bonito;0,87144
45566;44;Bonsucesso;1,32811
45566;41;Brejinho RN;0,73625
45566;43;Brejo Grande;0,72539
45566;23;Buracica;1,42387
45566;4598;Búzios;1,3268
45566;4827;Búzios_ECO;1,3268
45566;4700;Caburé;0,61654
45566;4706;Caburé Leste;0,70134
45566;51;Cachoeirinha;1,09694
45566;50;Cacimbas;0,57502
45566;4802;Camaçari;2,80293
45566;1184;Camarupim;0,76139
45566;2585;Camarupim Norte;0,76139
45566;62;Campo Grande;0,88601
45566;55;Canabrava;0,72928
45566;669;Canapu;0,98761
45566;666;Canário;1,16179
45566;1043;Cancã;0,46175
45566;46;Candeias;0,80556
45566;53;Cangoá;0,58346
45566;63;Cantagalo;0,81974
45566;52;Canto do Amaro;1,14708
45566;78;Carapeba;1,79882
45566;2325;Carapitanga;0,71477
45566;80;Caratinga;1,386
45566;1725;Cardeal;2,80293
45566;4664;Cardeal Amarelo;0,48658
45566;4665;Cardeal do Nordeste;0,74723
45566;74;Carmópolis;0,93331
45566;82;Cassarongongo;0,678
45566;67;Castanhal;0,3765
45566;88;Cexis;0,82326
45566;1404;Cidade de Aracaju;2,80293
45566;66;Cioba;0,62522
45566;923;Colibri;2,80293
45566;72;Conceição;0,71184
45566;3605;Concriz;2,80293
45566;83;Coqueiro Seco;0,47274
45566;58;Córrego Dourado;0,6426
45566;2005;Crejoá;2,80293
45566;91;Dom João;1,5899
45566;95;Enchova;0,60516
45566;96;Enchova Oeste;0,84864
45566;98;Espadarte;1,17809
45566;4879;Espadim;1,20991
45566;99;Estreito;2,80293
45566;101;Fazenda Alegre;0,462
45566;103;Fazenda Alvorada;1,36739
45566;100;Fazenda Azevedo;1,14021
45566;106;Fazenda Bálsamo;1,18036
45566;105;Fazenda Belém BA;1,14664
45566;131;Fazenda Belém CE;2,80293
45566;104;Fazenda Boa Esperança;1,31639
45566;110;Fazenda Canaan;2,80293
45566;107;Fazenda Cedro;0,89438
45566;108;Fazenda Curral;1,09694
45566;112;Fazenda Guindaste;0,94885
45566;113;Fazenda Imbé;1,16937
45566;115;Fazenda Malaquias;0,55394
45566;116;Fazenda Matinha;0,71184
45566;117;Fazenda Onça;1,0661
45566;118;Fazenda Panelas;1,12535
45566;119;Fazenda Pocinho;0,53219
45566;123;Fazenda Rio Branco;2,80293
45566;127;Fazenda Santa Luzia;0,69175
45566;129;Fazenda Santa Rosa;0,71184
45566;125;Fazenda Santo Estevão;2,80293
45566;126;Fazenda São Jorge;0,67462
45566;128;Fazenda São Rafael;0,92014
45566;1224;Foz do Vaza-Barris;2,80293
45566;122;Frade;0,57952
45566;130;Furado;0,59995
45566;4085;Galo de Campina;0,53315
45566;4528;Gavião Azul;0,51217
45566;4822;Gavião Belo;0,68372
45566;4558;Gavião Branco;0,53067
45566;4617;Gavião Branco Norte;0,63374
45566;4608;Gavião Caboclo;0,56845
45566;4629;Gavião Carijó;0,60578
45566;4859;Gavião Mateiro;0,50988
45566;4627;Gavião Preto;0,5911
45566;4529;Gavião Real;0,54914
45566;4630;Gavião Tesoura;0,63363
45566;4861;Gavião Vaqueiro;0,64808
45566;4666;Gavião Vermelho;0,51176
45566;383;Golfinho;0,60489
45566;135;Gomo;0,64471
45566;134;Guamaré;2,80293
45566;1283;Guanambi;1,23711
45566;2405;Harpia;2,80293
45566;142;Icapuí;2,80293
45566;141;Ilha de Bimbarra;0,76723
45566;144;Ilha Pequena;2,39269
45566;875;Inhambu;0,47095
45566;4691;Iraí;0,35769
45566;4841;Irara;2,80293
45566;4713;Iraúna;1,14539
45566;1103;Irerê;2,80293
45566;4711;Itaparica;0,61937
45566;4615;Itapu;1,20215
45566;4828;Itapu_ECO;1,20215
45566;1123;Jaçanã;0,99946
45566;147;Jacuípe;0,66358
45566;743;Jacutinga;2,80293
45566;150;Janduí;0,67702
45566;148;Jequiá;1,56733
45566;2285;Jiribatuba;0,87811
45566;702;João de Barro;1,49262
45566;153;Juazeiro;0,63938
45566;152;Jubarte;0,98209
45566;983;Juriti;2,80293
45566;154;Lagoa Aroeira;2,80293
45566;162;Lagoa do Paulo;2,03009
45566;483;Lagoa do Paulo Norte;1,04378
45566;673;Lagoa do Paulo Sul;0,53522
45566;161;Lagoa Parda;1,0125
45566;165;Lagoa Parda Norte;0,59207
45566;168;Lagoa Suruaca;0,92727
45566;159;Lamarão;0,83536
45566;1746;Lapa;0,72562
45566;157;Leodório;1,23658
45566;167;Leste de Poço Xavier;0,95133
45566;169;Leste do Urucu;0,65201
45566;158;Linguado;0,80825
45566;171;Livramento;1,09694
45566;160;Lorena;0,96641
45566;4552;Maçarico;0,6745
45566;174;Macau;1,42196
45566;4702;Mãe-da-Lua;1,28336
45566;185;Malombê;1,15918
45566;190;Manati;0,51127
45566;178;Mandacaru;1,14463
45566;4876;Manjuba;1,08279
45566;172;Marimbá;1,22426
45566;196;Marlim;1,04091
45566;187;Marlim Leste;1,15242
45566;188;Marlim Sul;1,15468
45566;195;Massapê;0,81063
45566;197;Massuí;0,85926
45566;184;Mata de São João;1,25273
45566;181;Mato Grosso;0,72965
45566;4684;Mero;0,88916
45566;381;Mexilhão;0,60426
45566;180;Miranga;1,11171
45566;183;Miranga Norte;0,87992
45566;175;Monte Alegre;0,43121
45566;192;Mossoró;2,80293
45566;4852;Muriqui;2,80293
45566;4718;Murucututu;0,74707
45566;4740;Nordeste de Sapinhoá;1,10328
45566;4741;Noroeste de Sapinhoá;1,10328
45566;4654;Norte de Berbigão;0,85084
45566;202;Norte de Fazenda Caruaçu;0,87054
45566;4658;Norte de Sururu;0,85084
45566;4647;Oeste de Atapu;0,73691
45566;206;Oeste de Ubarana;0,62522
45566;657;Ostra;0,96508
45566;4696;PA-1GALP42RN_POT-T-743;0,44574
45566;4863;PA-1-PHO-1-RN_POT-T-565;2,80293
45566;217;Pajeú;0,55394
45566;219;Pampo;0,95025
45566;705;Papa-Terra;0,71827
45566;4689;Paramirim do Vencimento;2,80293
45566;1645;Pardal;0,96641
45566;215;Pargo;1,24464
45566;208;Paru;0,59995
45566;3885;Patativa;0,95133
45566;4593;Paturi;0,6745
45566;221;Pedra Sentada;1,43121
45566;212;Pedrinhas;1,17213
45566;695;Peregrino;1,17802
45566;1144;Periquito;0,51395
45566;4742;Periquito Nordeste;0,52213
45566;4720;Periquito Norte;0,60069
45566;214;Peroá;0,57979
45566;213;Pescada;1,05616
45566;4805;Piaçabuçu;2,80293
45566;216;Pilar;0,60737
45566;658;Pintassilgo;2,80293
45566;222;Piraúna;1,23498
45566;4579;Pitangola;1,17802
45566;223;Poço Verde;2,80293
45566;583;Polvo;1,77538
45566;220;Ponta do Mel;1,45185
45566;210;Porto Carão;2,80293
45566;226;Quererá;0,71184
45566;2785;Rabo Branco;0,98802
45566;232;Redonda;2,80293
45566;242;Remanso;0,80336
45566;234;Riacho da Forquilha;1,12649
45566;245;Riacho Ouricuri;1,90693
45566;255;Riacho São Pedro;0,48213
45566;243;Riachuelo;1,06011
45566;229;Rio do Bu;1,4654
45566;4125;Rio do Carmo;2,80293
45566;246;Rio dos Ovos;1,33498
45566;2425;Rio Ipiranga;0,95028
45566;235;Rio Itariri;1,93542
45566;236;Rio Itaúnas;0,56914
45566;4710;Rio Mariricu;0,73073
45566;241;Rio Mossoró;2,44676
45566;256;Rio Subaúma;1,56535
45566;257;Rio Urucu;0,69909
45566;1303;Rolinha;1,76375
45566;244;Roncador;0,89353
45566;263;Sabiá;0,52137
45566;3705;Sabiá Bico-de-Osso;0,4842
45566;3465;Sabiá da Mata;0,67702
45566;4862;Sabiá-Laranjeira;2,80293
45566;267;Salina Cristal;0,44548
45566;2085;Sanhaçu;0,83542
45566;261;Santana;1,11057
45566;269;São Domingos;1,78848
45566;4695;São João;2,80293
45566;2885;São Mateus Leste;0,74151
45566;284;São Pedro;0,69355
45566;2365;Sapinhoá;1,10328
45566;270;Sauípe;2,80293
45566;4614;Sépia;1,1147
45566;4676;Sépia Leste;1,1147
45566;4846;Sépia_ECO;1,1147
45566;279;Serra do Mel;1,33545
45566;287;Serra Vermelha;2,80293
45566;271;Serraria;1,46098
45566;276;Sesmaria;0,95572
45566;3565;Sibite;1,12649
45566;288;Siririzinho;1,05366
45566;265;Socorro;0,8832
45566;268;Socorro Extensão;0,86915
45566;4739;Sudoeste de Sapinhoá;1,10328
45566;285;Sudoeste Urucu;0,69909
45566;4758;Suindara;2,80293
45566;4656;Sul de Berbigão;1,06152
45566;266;Sul de Coruripe;1,60966
45566;4660;Sul de Sururu;0,85084
45566;4611;Sul de Tupi;0,96238
45566;4649;Sururu;1,06152
45566;286;Sussuarana;0,92198
45566;1023;Tabuiaiá;0,42229
45566;292;Tabuleiro dos Martins;1,55804
45566;4888;Tambaqui;0,9117
45566;691;Tambaú;0,57698
45566;682;Tambuatá;1,3268
45566;803;Tangará;0,71105
45566;4245;Tapiranga Norte;0,72527
45566;293;Taquipe;0,96946
45566;289;Tartaruga;1,46617
45566;3645;Tartaruga Verde;1,1781
45566;4747;Tartaruga Verde Sudoeste;1,17809
45566;3866;Tiê;1,36706
45566;1383;Tigre;1,40908
45566;4750;Tiriba;2,80293
45566;291;Três Marias;0,55394
45566;294;Trilha;0,93898
45566;1865;Trinca Ferro;0,6745
45566;3945;Trovoada;1,97579
45566;4534;Tubarão Martelo;1,77538
45566;3325;Tucano;2,80293
45566;4746;Tucano Grande;0,64049
45566;1063;Tupi;1,02334
45566;295;Ubarana;0,62522
45566;443;Uirapuru;0,84594
45566;10000;UO SIX - São Mateus do Sul;1,2052
45566;296;Upanema;0,6745
45566;843;Uruguá;0,57698
45566;4709;Urutau;2,80293
45566;4714;Vale do Quiricó;1,07049
45566;302;Varginha;0,95133
45566;299;Vermelho;1,11419
45566;297;Voador;1,20991
45597;823;Abalone;0,74267
45597;783;Acajá-Burizinho;0,895
45597;563;Acauã;0,66514
45597;5;Água Grande;0,5788
45597;4821;Águia Real;3,06072
45597;7;Aguilhada;1,03371
45597;3;Albacora;0,61138
45597;4;Albacora Leste;0,60508
45597;15;Alto do Rodrigues;0,32849
45597;523;Anambé;0,5794
45597;4824;ANC_Mero;0,8988
45597;4755;AnC_NORTE_ATAPU;0,76592
45597;4749;Anc_Tupi;1,00441
45597;1726;Andorinha;3,06072
45597;9;Angelim;1,85296
45597;10;Angico;3,06072
45597;12;Apraiús;1,4839
45597;14;Arabaiana;1,09199
45597;1505;Araçari;2,0175
45597;13;Araçás;1,22883
45597;4708;Araçás Leste;3,06072
45597;4546;Arapaçu;0,5794
45597;4025;Arara Azul;0,69882
45597;662;Araracanga;0,69882
45597;1;Aratu;0,52309
45597;686;Argonauta;0,58622
45597;724;Arribaçã;1,76936
45597;16;Aruari;2,87701
45597;19;Asa Branca;0,98565
45597;21;Atalaia Sul;0,54721
45597;4652;Atapu;0,76592
45597;4845;Atapu_ECO;0,76592
45597;678;Atlanta;0,41079
45597;258;Azulão;0,63224
45597;4886;Azulão Oeste;0,57577
45597;28;Badejo;1,03281
45597;24;Baixa do Algodão;0,52522
45597;464;Baleia Anã;0,42508
45597;4690;Barra Bonita;0,48983
45597;42;Barracuda;1,23484
45597;25;Barrinha;3,06072
45597;1625;Barrinha Leste;3,06072
45597;3825;Barrinha Sudoeste;3,06072
45597;2625;Baúna;1,76739
45597;3245;Bem-Te-Vi;3,06072
45597;30;Benfica;1,19953
45597;2645;Berbigão;1,12379
45597;33;Bicudo;0,74867
45597;26;Biriba;0,7092
45597;29;Boa Esperança;0,98565
45597;1605;Bom Lugar;1,01781
45597;39;Bonito;0,89334
45597;44;Bonsucesso;1,42796
45597;41;Brejinho RN;0,72729
45597;43;Brejo Grande;0,72764
45597;23;Buracica;1,56162
45597;4598;Búzios;1,39737
45597;4827;Búzios_ECO;1,39737
45597;4700;Caburé;0,60149
45597;4706;Caburé Leste;0,70223
45597;51;Cachoeirinha;1,15022
45597;50;Cacimbas;0,55218
45597;4802;Camaçari;3,06072
45597;1184;Camarupim;0,75883
45597;2585;Camarupim Norte;0,75883
45597;62;Campo Grande;0,89729
45597;55;Canabrava;0,72558
45597;669;Canapu;1,00881
45597;666;Canário;1,21109
45597;1043;Cancã;0,42495
45597;46;Candeias;0,80466
45597;53;Cangoá;0,56215
45597;63;Cantagalo;0,81939
45597;52;Canto do Amaro;1,19953
45597;78;Carapeba;1,93803
45597;2325;Carapitanga;0,71689
45597;80;Caratinga;1,25505
45597;1725;Cardeal;3,06072
45597;4664;Cardeal Amarelo;0,45592
45597;4665;Cardeal do Nordeste;0,74726
45597;74;Carmópolis;0,96571
45597;82;Cassarongongo;0,66436
45597;67;Castanhal;0,34623
45597;88;Cexis;0,83488
45597;1404;Cidade de Aracaju;3,06072
45597;66;Cioba;0,60731
45597;923;Colibri;3,06072
45597;72;Conceição;0,70317
45597;3605;Concriz;3,06072
45597;83;Coqueiro Seco;0,43552
45597;58;Córrego Dourado;0,62714
45597;2005;Crejoá;3,06072
45597;91;Dom João;1,71518
45597;95;Enchova;0,58449
45597;96;Enchova Oeste;0,87478
45597;98;Espadarte;1,2594
45597;4879;Espadim;1,28625
45597;99;Estreito;3,06072
45597;101;Fazenda Alegre;0,42514
45597;103;Fazenda Alvorada;1,45935
45597;100;Fazenda Azevedo;1,18706
45597;106;Fazenda Bálsamo;1,25357
45597;105;Fazenda Belém BA;1,1789
45597;131;Fazenda Belém CE;3,06072
45597;104;Fazenda Boa Esperança;1,39227
45597;110;Fazenda Canaan;3,06072
45597;107;Fazenda Cedro;0,90637
45597;108;Fazenda Curral;1,15022
45597;112;Fazenda Guindaste;0,96771
45597;113;Fazenda Imbé;1,23678
45597;115;Fazenda Malaquias;0,52522
45597;116;Fazenda Matinha;0,70317
45597;117;Fazenda Onça;1,11832
45597;118;Fazenda Panelas;1,01261
45597;119;Fazenda Pocinho;0,50248
45597;123;Fazenda Rio Branco;3,06072
45597;127;Fazenda Santa Luzia;0,68185
45597;129;Fazenda Santa Rosa;0,70317
45597;125;Fazenda Santo Estevão;3,06072
45597;126;Fazenda São Jorge;0,66183
45597;128;Fazenda São Rafael;0,94062
45597;1224;Foz do Vaza-Barris;3,06072
45597;122;Frade;0,55886
45597;130;Furado;0,5794
45597;4085;Galo de Campina;0,50671
45597;4528;Gavião Azul;0,48413
45597;4822;Gavião Belo;0,6778
45597;4558;Gavião Branco;0,50576
45597;4617;Gavião Branco Norte;0,62445
45597;4608;Gavião Caboclo;0,54859
45597;4629;Gavião Carijó;0,59234
45597;4859;Gavião Mateiro;0,48345
45597;4627;Gavião Preto;0,57558
45597;4529;Gavião Real;0,52782
45597;4630;Gavião Tesoura;0,62655
45597;4861;Gavião Vaqueiro;0,63998
45597;4666;Gavião Vermelho;0,48404
45597;383;Golfinho;0,58442
45597;135;Gomo;0,52928
45597;134;Guamaré;3,06072
45597;1283;Guanambi;1,31723
45597;2405;Harpia;3,06072
45597;142;Icapuí;3,06072
45597;141;Ilha de Bimbarra;0,77296
45597;144;Ilha Pequena;2,59864
45597;875;Inhambu;0,44238
45597;4691;Iraí;0,32955
45597;4841;Irara;3,06072
45597;4713;Iraúna;1,20475
45597;1103;Irerê;3,06072
45597;4711;Itaparica;0,60776
45597;4615;Itapu;1,28382
45597;4828;Itapu_ECO;1,28382
45597;1123;Jaçanã;1,04047
45597;147;Jacuípe;0,65061
45597;743;Jacutinga;3,06072
45597;150;Janduí;0,64898
45597;148;Jequiá;1,67678
45597;2285;Jiribatuba;0,91656
45597;702;João de Barro;1,57011
45597;153;Juazeiro;0,62436
45597;152;Jubarte;1,00952
45597;983;Juriti;3,06072
45597;154;Lagoa Aroeira;3,06072
45597;162;Lagoa do Paulo;2,18166
45597;483;Lagoa do Paulo Norte;1,08018
45597;673;Lagoa do Paulo Sul;0,51897
45597;161;Lagoa Parda;1,02461
45597;165;Lagoa Parda Norte;0,56215
45597;168;Lagoa Suruaca;0,96221
45597;159;Lamarão;0,83754
45597;1746;Lapa;0,70186
45597;157;Leodório;1,30128
45597;167;Leste de Poço Xavier;0,98565
45597;169;Leste do Urucu;0,65183
45597;158;Linguado;0,82026
45597;171;Livramento;1,15022
45597;160;Lorena;0,99323
45597;4552;Maçarico;0,66514
45597;174;Macau;1,49792
45597;4702;Mãe-da-Lua;1,38788
45597;185;Malombê;1,21029
45597;190;Manati;0,48377
45597;178;Mandacaru;1,19369
45597;4876;Manjuba;1,12164
45597;172;Marimbá;1,30184
45597;196;Marlim;1,0832
45597;187;Marlim Leste;1,20999
45597;188;Marlim Sul;1,20603
45597;195;Massapê;0,81882
45597;197;Massuí;0,8725
45597;184;Mata de São João;1,30049
45597;181;Mato Grosso;0,72756
45597;4684;Mero;0,8988
45597;381;Mexilhão;0,58294
45597;180;Miranga;1,1345
45597;183;Miranga Norte;0,90195
45597;175;Monte Alegre;0,39467
45597;192;Mossoró;3,06072
45597;4852;Muriqui;3,06072
45597;4718;Murucututu;0,75076
45597;4740;Nordeste de Sapinhoá;1,16981
45597;4741;Noroeste de Sapinhoá;1,16981
45597;4654;Norte de Berbigão;0,87395
45597;202;Norte de Fazenda Caruaçu;0,88062
45597;4658;Norte de Sururu;0,87395
