competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45597;45658;sao jose dos ausentes-rs;rs;588262,11;0
45597;45658;sao lourenco do sul-rs;rs;0;65,34
45597;45658;tapes-rs;rs;0;21,23
45597;45658;tavares-rs;rs;0;21,25
45597;45658;tramandai-rs;rs;214345,47;955608,36
45597;45658;turucu-rs;rs;0;25,58
45597;45658;viamao-rs;rs;591205,22;26,91
45597;45658;xangri-la-rs;rs;0;936714,02
45597;45658;araquari-sc;sc;0;646355,1
45597;45658;balneario barra do sul-sc;sc;0;646443,2
45597;45658;brusque-sc;sc;791,02;0,21
45597;45658;campo alegre-sc;sc;591257,3;0
45597;45658;canelinha-sc;sc;647635,1;0
45597;45658;cocal do sul-sc;sc;591257,3;0
45597;45658;forquilhinha-sc;sc;591278,83;0
45597;45658;garuva-sc;sc;470421,62;738369,55
45597;45658;gaspar-sc;sc;43,67;1,23
45597;45658;guaramirim-sc;sc;45,68;3,12
45597;45658;indaial-sc;sc;591257,49;0
45597;45658;itapoa-sc;sc;0;646357,33
45597;45658;joinville-sc;sc;0;646737,86
45597;45658;maracaja-sc;sc;591257,49;0
45597;45658;morro da fumaca-sc;sc;591257,49;0
45597;45658;nova veneza-sc;sc;589730,85;18,93
45597;45658;pomerode-sc;sc;591257,3;0
45597;45658;porto belo-sc;sc;591257,3;0
45597;45658;pouso redondo-sc;sc;620153,65;0
45597;45658;sangao-sc;sc;591257,3;0
45597;45658;sao francisco do sul-sc;sc;214345,47;1720005,69
45597;45658;sao joao batista-sc;sc;591257,49;0
45597;45658;sao pedro de alcantara-sc;sc;563472,76;0,74
45597;45658;tijucas-sc;sc;591349,16;2,23
45597;45658;timbe do sul-sc;sc;590003,27;0
45597;45658;tubarao-sc;sc;166,98;2,47
45597;45658;urussanga-sc;sc;665,26;2,37
45597;45658;amparo de sao francisco-se;se;110,55;0
45597;45658;aquidaba-se;se;143,71;0
45597;45658;aracaju-se;se;214345,47;31919,95
45597;45658;araua-se;se;116,08;0
45597;45658;areia branca-se;se;541303,91;1379,22
45597;45658;barra dos coqueiros-se;se;597241,73;47158,18
45597;45658;boquim-se;se;149,24;0
45597;45658;brejo grande-se;se;646276,48;4878,12
45597;45658;campo do brito-se;se;132,66;0
45597;45658;canhoba-se;se;110,55;0
45597;45658;caninde de sao francisco-se;se;149,24;0
45597;45658;capela-se;se;517921;753,05
45597;45658;carira-se;se;143,71;0
45597;45658;carmopolis-se;se;214345,47;7708,87
45597;45658;cedro de sao joao-se;se;110,55;0
45597;45658;cristinapolis-se;se;132,66;0
45597;45658;cumbe-se;se;110,55;0
45597;45658;divina pastora-se;se;781582,19;138119,56
45597;45658;estancia-se;se;518649,17;10,38
45597;45658;feira nova-se;se;110,55;0
45597;45658;frei paulo-se;se;121,6;0
45597;45658;gararu-se;se;116,08;0
45597;45658;general maynard-se;se;544695,13;979,48
45597;45658;gracho cardoso-se;se;110,55;0
45597;45658;ilha das flores-se;se;110,55;0
45597;45658;indiaroba-se;se;550988,47;0
45597;45658;itabaiana-se;se;198,99;0
45597;45658;itabaianinha-se;se;165,83;0
45597;45658;itabi-se;se;110,55;0
45597;45658;itaporanga d'ajuda-se;se;482326,75;47195,92
45597;45658;japaratuba-se;se;345144,73;170605,12
45597;45658;japoata-se;se;552021,56;0
45597;45658;lagarto-se;se;198,99;0
45597;45658;laranjeiras-se;se;538912,73;22,41
45597;45658;macambira-se;se;110,55;0
45597;45658;malhada dos bois-se;se;110,55;0
45597;45658;malhador-se;se;121,6;0
45597;45658;maruim-se;se;529221,42;18585,47
45597;45658;moita bonita-se;se;116,08;0
45597;45658;monte alegre de sergipe-se;se;121,6;0
45597;45658;muribeca-se;se;110,55;0
45597;45658;neopolis-se;se;138,19;0
45597;45658;nossa senhora aparecida-se;se;110,55;0
45597;45658;nossa senhora da gloria-se;se;160,3;0
45597;45658;nossa senhora das dores-se;se;149,24;0
45597;45658;nossa senhora de lourdes-se;se;110,55;0
45597;45658;nossa senhora do socorro-se;se;523186,5;18,3
45597;45658;pacatuba-se;se;319470,58;128,91
45597;45658;pedra mole-se;se;110,55;0
45597;45658;pedrinhas-se;se;110,55;0
45597;45658;pinhao-se;se;110,55;0
45597;45658;pirambu-se;se;607471,9;22249,46
45597;45658;poco redondo-se;se;154,77;0
45597;45658;poco verde-se;se;143,71;0
45597;45658;porto da folha-se;se;149,24;0
45597;45658;propria-se;se;154,77;0
45597;45658;riachao do dantas-se;se;138,19;0
45597;45658;riachuelo-se;se;7867664,35;21047,68
45597;45658;ribeiropolis-se;se;132,66;0
45597;45658;rosario do catete-se;se;729339,89;63164,17
45597;45658;salgado-se;se;138,19;0
45597;45658;santa luzia do itanhy-se;se;569672,72;0
45597;45658;santa rosa de lima-se;se;110,55;0
45597;45658;santana do sao francisco-se;se;581910,14;0
45597;45658;santo amaro das brotas-se;se;444142,83;13102,93
45597;45658;sao cristovao-se;se;451915,54;1096,57
45597;45658;sao domingos-se;se;116,08;0
45597;45658;sao francisco-se;se;110,55;0
45597;45658;sao miguel do aleixo-se;se;110,55;0
45597;45658;simao dias-se;se;165,83;0
45597;45658;siriri-se;se;103784,15;45421,75
45597;45658;telha-se;se;110,55;0
45597;45658;tobias barreto-se;se;176,88;0
45597;45658;tomar do geru-se;se;121,6;0
45597;45658;umbauba-se;se;143,71;0
45597;45658;aparecida-sp;sp;98833;0
45597;45658;aracoiaba da serra-sp;sp;619315,82;330,2
45597;45658;arapei-sp;sp;654557,98;0
45597;45658;areias-sp;sp;653150,97;0
45597;45658;aruja-sp;sp;119281,23;0
45597;45658;atibaia-sp;sp;590003,27;0
45597;45658;bananal-sp;sp;71568,73;0
45597;45658;barra do turvo-sp;sp;68160,69;0
45597;45658;barueri-sp;sp;136321,4;0
45597;45658;bertioga-sp;sp;725874,48;5346111,93
45597;45658;bilac-sp;sp;33,32;0
45597;45658;biritiba-mirim-sp;sp;95424,97;0
45597;45658;boa esperanca do sul-sp;sp;591257,49;0
45597;45658;braganca paulista-sp;sp;623501,05;4762,55
45597;45658;cacapava-sp;sp;703624,58;25740,91
45597;45658;cachoeira paulista-sp;sp;95424,97;0
45597;45658;caieiras-sp;sp;122689,26;0
45597;45658;cajamar-sp;sp;115873,19;0
45597;45658;cajati-sp;sp;95424,97;0
45597;45658;campinas-sp;sp;28,45;3,82
45597;45658;campos do jordao-sp;sp;105649,09;0
45597;45658;cananeia-sp;sp;980123,49;0
45597;45658;canas-sp;sp;68160,69;0
45597;45658;caraguatatuba-sp;sp;418617,1;9254500,72
45597;45658;carapicuiba-sp;sp;136321,4;0
45597;45658;cotia-sp;sp;136321,4;0
45597;45658;cruzeiro-sp;sp;709738,9;0
45597;45658;cubatao-sp;sp;6095038,47;52557,84
45597;45658;cunha-sp;sp;88608,91;0
45597;45658;diadema-sp;sp;136321,4;0
45597;45658;eldorado-sp;sp;78384,8;0
45597;45658;embu-guacu-sp;sp;112465,16;0
45597;45658;embu-sp;sp;136321,4;0
45597;45658;ferraz de vasconcelos-sp;sp;136321,4;0
45597;45658;francisco morato-sp;sp;136321,4;0
45597;45658;franco da rocha-sp;sp;132913,36;0
45597;45658;guararema-sp;sp;216313,92;11253863,48
45597;45658;guaratingueta-sp;sp;129505,33;0
45597;45658;guaruja-sp;sp;136321,4;13,78
45597;45658;guarulhos-sp;sp;136321,4;0
45597;45658;igarata-sp;sp;626917,65;0
45597;45658;iguape-sp;sp;1247429,92;372060,72
45597;45658;ilha comprida-sp;sp;891021,37;1432624,28
45597;45658;ilhabela-sp;sp;1151689,81;16881727,72
45597;45658;indaiatuba-sp;sp;542886,06;0
45597;45658;itanhaem-sp;sp;122689,26;0
45597;45658;itapecerica da serra-sp;sp;136321,4;0
45597;45658;itapetininga-sp;sp;90,37;0,16
45597;45658;itapevi-sp;sp;136321,4;0
45597;45658;itaquaquecetuba-sp;sp;136321,4;0
45597;45658;itariri-sp;sp;78384,8;0
45597;45658;itatiba-sp;sp;622718,55;10898,11
45597;45658;itu-sp;sp;535987,21;715,92
45597;45658;jacarei-sp;sp;136321,4;0
45597;45658;jacupiranga-sp;sp;81792,84;0
45597;45658;jaguariuna-sp;sp;589405,98;0
45597;45658;jambeiro-sp;sp;68160,69;0
45597;45658;jandira-sp;sp;126097,29;0
45597;45658;juquia-sp;sp;85200,87;0
45597;45658;juquitiba-sp;sp;95424,97;0
45597;45658;lagoinha-sp;sp;68160,69;0
45597;45658;lavrinhas-sp;sp;68160,69;0
45597;45658;limeira-sp;sp;622172,53;61900,73
45597;45658;lorena-sp;sp;645857,29;40600,84
45597;45658;mairipora-sp;sp;122689,26;0
45597;45658;maua-sp;sp;2353543,3;150591,8
45597;45658;miracatu-sp;sp;88608,91;0
45597;45658;moji das cruzes-sp;sp;136321,4;0
45597;45658;mongagua-sp;sp;105649,09;0
45597;45658;monteiro lobato-sp;sp;68160,69;0
45597;45658;natividade da serra-sp;sp;68160,69;0
45597;45658;osasco-sp;sp;136321,4;0
45597;45658;paraibuna-sp;sp;668190,13;0
45597;45658;pariquera-acu-sp;sp;85200,87;0
45597;45658;paulinia-sp;sp;122072,57;1,58
45597;45658;pedro de toledo-sp;sp;71568,73;0
45597;45658;peruibe-sp;sp;111389,65;116697,34
45597;45658;pindamonhangaba-sp;sp;269662,59;41612,31
45597;45658;piquete-sp;sp;78384,8;0
45597;45658;pirapora do bom jesus-sp;sp;78384,8;0
45597;45658;poa-sp;sp;126097,29;0
45597;45658;porto feliz-sp;sp;618419,02;2849,97
45597;45658;potim-sp;sp;85200,87;0
45597;45658;praia grande-sp;sp;1564856,28;13,78
45597;45658;queluz-sp;sp;71568,73;0
45597;45658;redencao da serra-sp;sp;68160,69;0
45597;45658;registro-sp;sp;109057,12;0
45597;45658;ribeirao branco-sp;sp;591257,3;0
45597;45658;ribeirao pires-sp;sp;129505,33;0
45597;45658;rio claro-sp;sp;613954,28;54997,69
45597;45658;rio grande da serra-sp;sp;105649,09;0
45597;45658;roseira-sp;sp;659369,95;0
45597;45658;salesopolis-sp;sp;78372,47;0
45597;45658;santa branca-sp;sp;756695,33;0
45597;45658;santa isabel-sp;sp;698506,19;0
45597;45658;santana de parnaiba-sp;sp;126097,29;0
45597;45658;santo andre-sp;sp;136321,4;0
45597;45658;santo antonio do pinhal-sp;sp;68160,69;0
45597;45658;santos-sp;sp;122389,01;36,76
45597;45658;sao bento do sapucai-sp;sp;71568,73;0
45597;45658;sao bernardo do campo-sp;sp;724674,79;74379,34
45597;45658;sao caetano do sul-sp;sp;136321,4;0
45597;45658;sao carlos-sp;sp;591257,3;0
45597;45658;sao jose do barreiro-sp;sp;657029,26;0
45597;45658;sao jose dos campos-sp;sp;725934,45;48791,46
45597;45658;sao lourenco da serra-sp;sp;74976,76;0
45597;45658;sao luis do paraitinga-sp;sp;71568,73;0
45597;45658;sao paulo-sp;sp;136321,4;0
45597;45658;sao sebastiao-sp;sp;247702,27;25232414,26
45597;45658;sao vicente-sp;sp;2187743,5;13,78
45597;45658;sete barras-sp;sp;74976,76;0
45597;45658;silveiras-sp;sp;637000,37;5370,39
45597;45658;suzano-sp;sp;640058,22;186745,71
45597;45658;taboao da serra-sp;sp;136321,4;0
45597;45658;taubate-sp;sp;2374427,26;15434,15
45597;45658;tremembe-sp;sp;105649,09;0
45597;45658;ubatuba-sp;sp;668415,13;64073,29
45597;45658;vargem grande paulista-sp;sp;105649,09;0
45627;45689;anadia-al;al;547,61;0
45627;45689;atalaia-al;al;643080,5;0
45627;45689;barra de santo antonio-al;al;630501,84;393,96
45627;45689;barra de sao miguel-al;al;656201,3;0
45627;45689;boca da mata-al;al;664064,26;0
45627;45689;cajueiro-al;al;593,25;0
45627;45689;campestre-al;al;456,34;0
45627;45689;campo alegre-al;al;730,15;0
45627;45689;capela-al;al;547,61;0
45627;45689;cha preta-al;al;456,34;0
45627;45689;colonia leopoldina-al;al;593,25;0
45627;45689;coqueiro seco-al;al;614260,93;142,37
45627;45689;coruripe-al;al;223477,45;12333,03
45627;45689;feliz deserto-al;al;722726,9;23069,2
45627;45689;flexeiras-al;al;640053,42;0
45627;45689;ibateguara-al;al;524,79;0
45627;45689;igreja nova-al;al;593,25;0
45627;45689;jacuipe-al;al;647328,75;0
45627;45689;japaratinga-al;al;456,34;0
45627;45689;jequia da praia-al;al;616630,56;1844,01
45627;45689;joaquim gomes-al;al;593,25;0
45627;45689;jundia-al;al;528,02;0
45627;45689;junqueiro-al;al;593,25;0
45627;45689;maceio-al;al;646427,89;28527,84
45627;45689;maragogi-al;al;638,88;0
45627;45689;marechal deodoro-al;al;439789,02;21003,71
45627;45689;matriz de camaragibe-al;al;645081,9;0
45627;45689;messias-al;al;655615,25;0
45627;45689;murici-al;al;616,06;0
45627;45689;novo lino-al;al;501,98;0
45627;45689;paripueira-al;al;617710,73;9221,5
45627;45689;passo de camaragibe-al;al;524,79;0
45627;45689;penedo-al;al;2973824,55;0,27
45627;45689;piacabucu-al;al;650559,85;436,27
45627;45689;pilar-al;al;4760689,28;272626,56
45627;45689;pindoba-al;al;456,34;0
45627;45689;porto calvo-al;al;616,06;0
45627;45689;porto de pedras-al;al;456,34;0
45627;45689;porto real do colegio-al;al;570,43;0
45627;45689;rio largo-al;al;624072,71;2135,74
45627;45689;roteiro-al;al;223477,45;0
45627;45689;santa luzia do norte-al;al;631852,3;0,94
45627;45689;santana do mundau-al;al;479,16;0
45627;45689;sao jose da laje-al;al;593,25;0
45627;45689;sao luis do quitunde-al;al;751,95;0
45627;45689;sao miguel dos campos-al;al;4322454,63;231789,62
45627;45689;sao miguel dos milagres-al;al;456,34;0
45627;45689;sao sebastiao-al;al;652923,55;0
45627;45689;satuba-al;al;735114,6;17860,64
45627;45689;teotonio vilela-al;al;640258,77;0
45627;45689;uniao dos palmares-al;al;752,97;0
45627;45689;vicosa-al;al;616,06;0
45627;45689;alvaraes-am;am;648110,95;0
45627;45689;anama-am;am;641326,59;3120,77
45627;45689;anori-am;am;631902,85;3802,59
45627;45689;autazes-am;am;0;2493,47
45627;45689;beruri-am;am;0;2240,99
45627;45689;borba-am;am;25,12;0
45627;45689;caapiranga-am;am;639681,79;748,1
45627;45689;careiro da varzea-am;am;0;2493,47
45627;45689;careiro-am;am;0;2240,99
45627;45689;coari-am;am;3354533,93;3372835,61
45627;45689;codajas-am;am;630600,33;4525,17
45627;45689;iranduba-am;am;612727,25;2624,65
45627;45689;itacoatiara-am;am;0;2493,47
45627;45689;itapiranga-am;am;0;2493,47
45627;45689;manacapuru-am;am;649139,13;2240,99
45627;45689;manaquiri-am;am;0;2240,99
45627;45689;manicore-am;am;662261,71;0
45627;45689;nhamunda-am;am;650896,18;0
45627;45689;novo airao-am;am;652850,75;0
45627;45689;parintins-am;am;0;2493,47
45627;45689;sao paulo de olivenca-am;am;656190,81;0
45627;45689;silves-am;am;97494,41;54476,15
45627;45689;tabatinga-am;am;25,12;0
45627;45689;tefe-am;am;674929,63;387794,22
45627;45689;urucara-am;am;0;2493,47
45627;45689;urucurituba-am;am;0;2493,47
45627;45689;laranjal do jari-ap;ap;0;2493,54
45627;45689;macapa-ap;ap;0;2500,35
45627;45689;mazagao-ap;ap;0;2493,54
45627;45689;agua fria-ba;ba;661089,1;2,02
45627;45689;aiquara-ba;ba;649249,65;0
45627;45689;alagoinhas-ba;ba;993460,67;272824,11
45627;45689;alcobaca-ba;ba;639697,24;0
45627;45689;amelia rodrigues-ba;ba;663658,17;0
45627;45689;aracas-ba;ba;958971,94;193552,7
45627;45689;aramari-ba;ba;7027,47;2951,53
45627;45689;aurelino leal-ba;ba;639539,01;0
45627;45689;camacan-ba;ba;1602396,92;0
45627;45689;camacari-ba;ba;802979,26;33337,29
45627;45689;candeias-ba;ba;798802,79;501326,29
45627;45689;caravelas-ba;ba;642348,72;0
45627;45689;cardeal da silva-ba;ba;693851,93;39840,42
45627;45689;catu-ba;ba;849522,99;152645,94
45627;45689;conde-ba;ba;1026,16;4794,17
45627;45689;dias d'avila-ba;ba;653777,85;0
45627;45689;entre rios-ba;ba;852404,24;218909,85
45627;45689;esplanada-ba;ba;846371,17;290846,97
45627;45689;eunapolis-ba;ba;611591,02;44,02
45627;45689;gandu-ba;ba;645002,27;0
45627;45689;gongogi-ba;ba;648756,79;0
45627;45689;ibirataia-ba;ba;638210,3;0
45627;45689;inhambupe-ba;ba;1207,85;616
45627;45689;ipiau-ba;ba;622375,54;0
45627;45689;itabela-ba;ba;648495,29;0
45627;45689;itabuna-ba;ba;657513,07;2948,98
45627;45689;itagi-ba;ba;663448,2;0
45627;45689;itajuipe-ba;ba;651931,43;0
45627;45689;itamaraju-ba;ba;660175,19;0
45627;45689;itanagra-ba;ba;647621,44;21411,41
45627;45689;itaparica-ba;ba;608031,42;321886,27
45627;45689;itapebi-ba;ba;655340,31;0
45627;45689;itapitanga-ba;ba;1069782,27;0
45627;45689;jaguaripe-ba;ba;599732,48;0
45627;45689;jandaira-ba;ba;639624,28;0
45627;45689;jussari-ba;ba;767785,7;0
45627;45689;laje-ba;ba;640667,62;0
45627;45689;madre de deus-ba;ba;223477,45;729189,9
45627;45689;maragogipe-ba;ba;604916,62;0
45627;45689;mascote-ba;ba;639626,97;0
45627;45689;mata de sao joao-ba;ba;800118,88;122512,16
45627;45689;mucuri-ba;ba;613642,64;6011,67
45627;45689;muniz ferreira-ba;ba;645280;0
45627;45689;nazare-ba;ba;644568,42;0
45627;45689;nova ibia-ba;ba;765378,81;0
45627;45689;nova soure-ba;ba;663658,17;0,33
45627;45689;nova vicosa-ba;ba;745375,31;0
45627;45689;ouricangas-ba;ba;641638,88;1485,2
45627;45689;pojuca-ba;ba;1720977,54;872781,53
45627;45689;presidente tancredo neves-ba;ba;640754,76;0
45627;45689;salinas da margarida-ba;ba;558923,99;321549,26
45627;45689;salvador-ba;ba;0;289025,41
45627;45689;santo amaro-ba;ba;569912,65;321543,14
45627;45689;sao francisco do conde-ba;ba;223477,45;157935,03
45627;45689;sao sebastiao do passe-ba;ba;921561,46;238695,13
45627;45689;satiro dias-ba;ba;1425327,8;3633,8
45627;45689;saubara-ba;ba;0;249549,58
45627;45689;simoes filho-ba;ba;618449,04;485,6
45627;45689;teodoro sampaio-ba;ba;588999,89;13,26
45627;45689;valenca-ba;ba;636398,39;0
45627;45689;vera cruz-ba;ba;612481,19;18,42
45627;45689;wenceslau guimaraes-ba;ba;646192,46;0
45627;45689;aracati-ce;ce;281203,2;34676,32
45627;45689;caucaia-ce;ce;721039,05;568,24
45627;45689;horizonte-ce;ce;593630,44;8,38
45627;45689;icapui-ce;ce;627240,23;15507,65
45627;45689;itarema-ce;ce;603528,64;0
45627;45689;jaguaruana-ce;ce;655087,14;7309,45
45627;45689;maracanau-ce;ce;446910,72;1690,9
45627;45689;pacajus-ce;ce;21,87;0
45627;45689;pacatuba-ce;ce;647676,45;0
45627;45689;paracuru-ce;ce;613171,94;0
45627;45689;trairi-ce;ce;601950,39;0
45627;45689;afonso claudio-es;es;190596,29;0
45627;45689;agua doce do norte-es;es;142947,21;0
45627;45689;aguia branca-es;es;136140,21;0
45627;45689;alegre-es;es;190596,29;0
45627;45689;alfredo chaves-es;es;149754,22;0
45627;45689;alto rio novo-es;es;136140,21;0
45627;45689;anchieta-es;es;982446,16;931794,13
45627;45689;apiaca-es;es;136140,21;0
45627;45689;aracruz-es;es;1891750,57;515853,86
45627;45689;atilio vivacqua-es;es;136140,21;0
45627;45689;baixo guandu-es;es;190596,29;0
45627;45689;barra de sao francisco-es;es;210981,19;0
45627;45689;boa esperanca-es;es;156525,11;0
45627;45689;bom jesus do norte-es;es;136140,21;0
45627;45689;brejetuba-es;es;142947,21;0
45627;45689;cachoeiro de itapemirim-es;es;269878,05;0
45627;45689;cariacica-es;es;935818,86;0
45627;45689;castelo-es;es;197403,29;0
45627;45689;colatina-es;es;251859,38;0
45627;45689;conceicao da barra-es;es;191902,92;25037,28
45627;45689;conceicao do castelo-es;es;142947,21;0
45627;45689;divino de sao lourenco-es;es;136140,21;0
45627;45689;domingos martins-es;es;190596,29;0
45627;45689;dores do rio preto-es;es;136140,21;0
45627;45689;ecoporanga-es;es;176982,27;0
45627;45689;fundao-es;es;759664,52;84201,13
45627;45689;governador lindenberg-es;es;142911,08;0
45627;45689;guacui-es;es;183789,28;0
45627;45689;guarapari-es;es;915512,68;0
45627;45689;ibatiba-es;es;176946,14;0
45627;45689;ibiracu-es;es;142947,21;0
45627;45689;ibitirama-es;es;136140,21;0
45627;45689;iconha-es;es;149718,1;0
45627;45689;irupi-es;es;142947,21;0
45627;45689;itaguacu-es;es;156525,11;0
45627;45689;itapemirim-es;es;1485700,12;6759395,75
45627;45689;itarana-es;es;142947,21;0
45627;45689;iuna-es;es;183789,28;0
45627;45689;jaguare-es;es;1176904,7;189784,31
45627;45689;jeronimo monteiro-es;es;142947,21;0
45627;45689;joao neiva-es;es;156561,24;0
45627;45689;laranja da terra-es;es;142947,21;0
45627;45689;linhares-es;es;9110265,73;603035,43
45627;45689;mantenopolis-es;es;149718,1;0
45627;45689;marataizes-es;es;1556273,83;7874798,53
45627;45689;marechal floriano-es;es;156525,11;0
45627;45689;marilandia-es;es;142947,21;0
45627;45689;mimoso do sul-es;es;183789,28;0
45627;45689;montanha-es;es;163368,24;0
45627;45689;mucurici-es;es;136140,21;0
45627;45689;muniz freire-es;es;170175,25;0
45627;45689;muqui-es;es;156525,11;0
45627;45689;nova venecia-es;es;211017,32;0
45627;45689;pancas-es;es;176946,14;0
45627;45689;pedro canario-es;es;840520,65;0
45627;45689;pinheiros-es;es;176982,27;0
45627;45689;piuma-es;es;1432363,37;802500,6
45627;45689;ponto belo-es;es;136140,21;0
45627;45689;presidente kennedy-es;es;1288918,38;9697377,49
45627;45689;rio bananal-es;es;163368,24;0
45627;45689;rio novo do sul-es;es;142947,21;0
45627;45689;santa leopoldina-es;es;149754,22;0
45627;45689;santa maria de jetiba-es;es;197367,16;0
45627;45689;santa teresa-es;es;176982,27;0
45627;45689;sao domingos do norte-es;es;136140,21;0
45627;45689;sao gabriel da palha-es;es;190596,29;0
45627;45689;sao jose do calcado-es;es;142947,21;0
45627;45689;sao mateus-es;es;1008345,13;136074,79
45627;45689;sao roque do canaa-es;es;142947,21;0
45627;45689;serra-es;es;1889984,86;214021
45627;45689;sooretama-es;es;840438,79;0
45627;45689;vargem alta-es;es;170139,13;0
45627;45689;venda nova do imigrante-es;es;176946,14;0
45627;45689;viana-es;es;843517,03;54,43
45627;45689;vila pavao-es;es;136140,21;0
45627;45689;vila valerio-es;es;149754,22;0
45627;45689;vila velha-es;es;1281906,72;0
45627;45689;vitoria-es;es;1228379,04;16756,66
45627;45689;bacabal-ma;ma;87136,3;65352,22
45627;45689;barreirinhas-ma;ma;663544,77;0
45627;45689;bernardo do mearim-ma;ma;1086544,65;476358,08
45627;45689;bom lugar-ma;ma;49761,37;37321,02
45627;45689;capinzal do norte-ma;ma;747074,83;107494,34
45627;45689;lima campos-ma;ma;938638,4;335047,4
45627;45689;pedreiras-ma;ma;672994,45;28721,42
