data;código do campo;campo;corrente;preço;;
45689;118;Fazenda Panelas;Baiano Mistura;2614,3962;;
45689;120;Fazenda Pau Brasil;-1;2620,9159;;
45689;119;Fazenda Pocinho;Polo Potiguar;2453,0687;;
45689;123;Fazenda Rio Branco;Fazenda Santo Estevão;2518,3126;;
45689;127;Fazenda Santa Luzia;Santa Luzia;2522,4173;;
45689;129;Fazenda Santa Rosa;-1;3129,338;;
45689;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2518,3126;;
45689;126;Fazenda São Jorge;Cricaré;2446,4004;;
45689;128;Fazenda São Rafael;São Rafael;2650,1674;;
45689;1224;Foz do Vaza-Barris;-1;2490,8125;;
45689;122;Frade;Frade;2444,8593;;
45689;130;Furado;Alagoano;2722,0397;;
45689;4085;Galo de Campina;-1;2521,4709;;
45689;136;Garoupa;-1;3129,338;;
45689;137;Garoupinha;-1;3129,338;;
45689;4528;Gavião Azul;Gavião Azul;3088,3561;;
45689;4822;Gavião Belo;-1;3129,338;;
45689;4558;Gavião Branco;Gavião Branco;3129,338;;
45689;4617;Gavião Branco Norte;-1;3129,338;;
45689;4608;Gavião Caboclo;Gavião Caboclo;3006,9037;;
45689;4629;Gavião Carijó;-1;3129,338;;
45689;4859;Gavião Mateiro;-1;3129,338;;
45689;4627;Gavião Preto;Gavião Preto;2996,4026;;
45689;4529;Gavião Real;Gavião Real;3118,3256;;
45689;4630;Gavião Tesoura;Gavião Tesoura;2994,3539;;
45689;4666;Gavião Vermelho;Gavião Vermelho;3088,6136;;
45689;383;Golfinho;Golfinho;2598,8404;;
45689;135;Gomo;Estação NCS;2536,2762;;
45689;4531;Graúna;-1;2907,9991;;
45689;133;Guajá;-1;2907,9991;;
45689;134;Guamaré;Polo Potiguar;2453,0687;;
45689;1283;Guanambi;Polo Recôncavo;2532,2403;;
45689;3445;Guará;-1;2497,2016;;
45689;132;Guaricema;-1;2675,7094;;
45689;2405;Harpia;-1;2421,4748;;
45689;142;Icapuí;Fazenda Belém;2277,1572;;
45689;141;Ilha de Bimbarra;Polo Recôncavo;2532,2403;;
45689;144;Ilha Pequena;Sergipano Terra;2513,1636;;
45689;875;Inhambu;FAL;2346,1976;;
45689;4691;Iraí;-1;2551,0089;;
45689;4841;Irara;-1;2444,3589;;
45689;4713;Iraúna;-1;2616,4232;;
45689;1103;Irerê;Irerê;2495,1529;;
45689;4711;Itaparica;Itaparica;2526,3407;;
45689;4615;Itapu;Itapu;2622,4207;;
45689;4828;Itapu_ECO;Itapu;2622,4207;;
45689;1123;Jaçanã;Upanema;2656,1685;;
45689;147;Jacuípe;-1;2957,339;;
45689;1727;Jacupemba;-1;2820,5818;;
45689;743;Jacutinga;Cricaré;2446,4004;;
45689;150;Janduí;Upanema;2656,1685;;
45689;148;Jequiá;Tabuleiro;2551,4694;;
45689;2285;Jiribatuba;-1;2617,5436;;
45689;702;João de Barro;-1;2565,709;;
45689;153;Juazeiro;Upanema;2656,1685;;
45689;152;Jubarte;Parque das Baleias;2496,6904;;
45689;983;Juriti;Ouro Preto;2599,6454;;
45689;154;Lagoa Aroeira;Conceição B;2406,1075;;
45689;162;Lagoa do Paulo;Ouro Preto;2599,6454;;
45689;483;Lagoa do Paulo Norte;Ouro Preto;2599,6454;;
45689;673;Lagoa do Paulo Sul;Ouro Preto;2599,6454;;
45689;161;Lagoa Parda;Lagoa Parda;2571,1263;;
45689;165;Lagoa Parda Norte;-1;2820,5818;;
45689;4804;Lagoa Parda Sul;-1;2820,5818;;
45689;168;Lagoa Suruaca;Cricaré;2446,4004;;
45689;322;Lagosta;-1;3129,338;;
45689;159;Lamarão;Baiano Mistura;2614,3962;;
45689;1746;Lapa;Lapa;2460,4152;;
45689;157;Leodório;Baiano Mistura;2614,3962;;
45689;167;Leste de Poço Xavier;Upanema;2656,1685;;
45689;169;Leste do Urucu;Urucu;2789,3831;;
45689;158;Linguado;Polo Pampo;2406,9451;;
45689;171;Livramento;Upanema;2656,1685;;
45689;160;Lorena;Upanema;2656,1685;;
45689;4552;Maçarico;Upanema;2656,1685;;
45689;174;Macau;Macau;2511,8655;;
45689;4702;Mãe-da-Lua;-1;2957,339;;
45689;186;Malhado;-1;3129,338;;
45689;185;Malombê;Baiano Mistura;2614,3962;;
45689;190;Manati;Baiano Mistura;2614,3962;;
45689;178;Mandacaru;Baiano Mistura;2614,3962;;
45689;4876;Manjuba;Albacora;2423,2661;;
45689;172;Marimbá;Polo Enchova;2590,1958;;
45689;177;Mariricu Oeste;-1;2820,5818;;
45689;196;Marlim;Marlim;2534,329;;
45689;187;Marlim Leste;-1;2599,4495;;
45689;188;Marlim Sul;Marlim Sul;2514,3965;;
45689;195;Massapê;Baiano Mistura;2614,3962;;
45689;197;Massuí;Polo Recôncavo;2532,2403;;
45689;184;Mata de São João;Estação São Roque;2604,9539;;
45689;181;Mato Grosso;Sergipano Terra;2513,1636;;
45689;189;Merluza;-1;3129,338;;
45689;4684;Mero;Mero;2595,2941;;
45689;381;Mexilhão;Condensado de Mexilhão;2978,0946;;
45689;180;Miranga;Concessão Miranga;2607,4305;;
45689;183;Miranga Norte;Concessão Miranga;2607,4305;;
45689;175;Monte Alegre;Polo Potiguar;2453,0687;;
45689;4807;Mosquito;-1;2820,5818;;
45689;192;Mossoró;Polo Potiguar;2453,0687;;
45689;4852;Muriqui;-1;2413,9181;;
45689;4718;Murucututu;Murucututu;2957,339;;
45689;198;Namorado;-1;3129,338;;
45689;204;Nativo Oeste;-1;2820,5818;;
45689;200;Nordeste de Namorado;-1;2599,4495;;
45689;4740;Nordeste de Sapinhoá;Sapinhoá;2605,0011;;
45689;4741;Noroeste de Sapinhoá;Sapinhoá;2605,0011;;
45689;4654;Norte de Berbigão;Berbigão;2605,1534;;
45689;202;Norte de Fazenda Caruaçu;Estação NCS;2536,2762;;
45689;4647;Oeste de Atapu;Atapu;2550,6245;;
45689;206;Oeste de Ubarana;-1;2907,9991;;
45689;657;Ostra;Ostra;2370,5321;;
45689;217;Pajeú;Upanema;2656,1685;;
45689;219;Pampo;Polo Pampo;2406,9451;;
45689;705;Papa-Terra;Papa-Terra;2287,2957;;
45689;4689;Paramirim do Vencimento;-1;2582,5484;;
45689;207;Parati;-1;2599,4495;;
45689;1645;Pardal;Upanema;2656,1685;;
45689;215;Pargo;Pargo Cluster;2477,3453;;
45689;4556;Pariri;-1;2957,339;;
45689;208;Paru;Alagoano;2722,0397;;
45689;3885;Patativa;Upanema;2656,1685;;
45689;4593;Paturi;Upanema;2656,1685;;
45689;221;Pedra Sentada;Polo Potiguar;2453,0687;;
45689;212;Pedrinhas;Rio Ventura;2588,4662;;
45689;695;Peregrino;Peregrino;2317,131;;
45689;1144;Periquito;-1;2547,2885;;
45689;4742;Periquito Nordeste;-1;2549,3083;;
45689;4720;Periquito Norte;-1;2775,1036;;
45689;214;Peroá;Peroá;2820,5818;;
45689;213;Pescada;Pescada;2907,9991;;
45689;4805;Piaçabuçu;-1;2535,3189;;
45689;216;Pilar;Alagoano;2722,0397;;
45689;658;Pintassilgo;Polo Potiguar;2453,0687;;
45689;379;Piranema;-1;3129,338;;
45689;222;Piraúna;-1;2599,4495;;
45689;4579;Pitangola;Peregrino;2317,131;;
45689;878;Pitiguari;-1;2594,3803;;
45689;223;Poço Verde;Polo Potiguar;2453,0687;;
45689;4816;Pojuca Norte;-1;2775,1036;;
45689;583;Polvo;Bravo;2418,0264;;
45689;220;Ponta do Mel;Ponta do Mel;2431,1564;;
45689;210;Porto Carão;Conceição B;2406,1075;;
45689;226;Quererá;-1;3129,338;;
45689;2785;Rabo Branco;Rabo Branco;2612,6774;;
45689;232;Redonda;Redonda;2363,4794;;
45689;242;Remanso;Estação São Roque;2604,9539;;
45689;234;Riacho da Forquilha;Upanema;2656,1685;;
45689;245;Riacho Ouricuri;Baiano Mistura;2614,3962;;
45689;255;Riacho São Pedro;-1;2957,339;;
45689;2006;Riacho Velho;-1;2907,9991;;
45689;243;Riachuelo;Sergipano Terra;2513,1636;;
45689;228;Rio Barra Seca;-1;2820,5818;;
45689;229;Rio do Bu;Baiano Mistura;2614,3962;;
45689;4125;Rio do Carmo;-1;2678,1606;;
45689;246;Rio dos Ovos;Estação São Roque;2604,9539;;
45689;2425;Rio Ipiranga;Rio Ipiranga;2604,9539;;
45689;235;Rio Itariri;Baiano Mistura;2614,3962;;
45689;236;Rio Itaúnas;Cricaré;2446,4004;;
45689;238;Rio Itaúnas Leste;-1;2820,5818;;
45689;4803;Rio Joanes;-1;2775,1036;;
45689;4710;Rio Mariricu;-1;2525,5321;;
45689;241;Rio Mossoró;Upanema;2656,1685;;
45689;1907;Rio São Mateus Oeste;-1;2820,5818;;
45689;256;Rio Subaúma;Estação São Roque;2604,9539;;
45689;257;Rio Urucu;Urucu;2789,3831;;
45689;1303;Rolinha;-1;2520,7022;;
45689;244;Roncador;Roncador;2535,0977;;
45689;263;Sabiá;Upanema;2656,1685;;
45689;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;2491,3274;;
45689;3465;Sabiá da Mata;Sabiá da Mata;2517,3626;;
45689;4862;Sabiá-Laranjeira;-1;2907,9991;;
45689;4806;Saíra;-1;2820,5818;;
45689;262;Salema;-1;3129,338;;
45689;267;Salina Cristal;Conceição B;2406,1075;;
45689;2085;Sanhaçu;Sanhaçu;2808,8007;;
45689;261;Santana;-1;2648,4414;;
45689;269;São Domingos;Polo Recôncavo;2532,2403;;
45689;4695;São João;-1;2654,2975;;
45689;2885;São Mateus Leste;Cricaré;2446,4004;;
45689;284;São Pedro;Estação São Roque;2604,9539;;
45689;2365;Sapinhoá;Sapinhoá;2605,0011;;
45689;270;Sauípe;Fazenda Santo Estevão;2518,3126;;
45689;1985;Sempre Viva;-1;3129,338;;
45689;4614;Sépia;Sépia;2566,8222;;
45689;4676;Sépia Leste;Sépia;2566,8222;;
45689;4846;Sépia_ECO;Sépia;2566,8222;;
45689;279;Serra do Mel;Polo Potiguar;2453,0687;;
45689;287;Serra Vermelha;Polo Potiguar;2453,0687;;
45689;271;Serraria;Polo Potiguar;2453,0687;;
45689;276;Sesmaria;Estação São Roque;2604,9539;;
45689;3565;Sibite;Upanema;2656,1685;;
45689;277;Siri;-1;2907,9991;;
45689;288;Siririzinho;Sergipano Terra;2513,1636;;
45689;265;Socorro;Polo Recôncavo;2532,2403;;
45689;268;Socorro Extensão;Polo Recôncavo;2532,2403;;
45689;4739;Sudoeste de Sapinhoá;Sapinhoá;2605,0011;;
45689;285;Sudoeste Urucu;Urucu;2789,3831;;
45689;4758;Suindara;-1;2421,4748;;
45689;4656;Sul de Berbigão;Berbigão;2605,1534;;
45689;266;Sul de Coruripe;Tabuleiro;2551,4694;;
45689;4611;Sul de Tupi;Sul de Tupi;2607,6989;;
45689;286;Sussuarana;-1;2957,339;;
45689;1023;Tabuiaiá;Cricaré;2446,4004;;
45689;292;Tabuleiro dos Martins;Tabuleiro;2551,4694;;
45689;691;Tambaú;-1;2978,0946;;
45689;682;Tambuatá;Búzios;2584,2382;;
45689;803;Tangará;Baiano Mistura;2614,3962;;
45689;4245;Tapiranga Norte;Rio Ventura;2588,4662;;
45689;293;Taquipe;Baiano Mistura;2614,3962;;
45689;289;Tartaruga;Tartaruga;2675,7094;;
45689;3645;Tartaruga Verde;Tartaruga Verde;2565,9882;;
45689;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2565,9882;;
45689;1925;Tico-Tico;-1;2623,1713;;
45689;3866;Tiê;Tiê;2610,0159;;
45689;1383;Tigre;-1;2597,6438;;
45689;4750;Tiriba;-1;2608,6308;;
45689;4808;Tiziu;-1;2907,9991;;
45689;291;Três Marias;Upanema;2656,1685;;
45689;294;Trilha;-1;2599,4495;;
45689;1865;Trinca Ferro;Upanema;2656,1685;;
45689;3945;Trovoada;Trovoada;2547,0601;;
45689;4045;Tubarão Azul;-1;2599,4495;;
45689;4534;Tubarão Martelo;Bravo;2418,0264;;
45689;3325;Tucano;-1;2441,1136;;
45689;4746;Tucano Grande;-1;3129,338;;
45689;1063;Tupi;Tupi;2613,9031;;
45689;295;Ubarana;-1;2907,9991;;
45689;443;Uirapuru;Uirapuru;2638,8649;;
45689;296;Upanema;Upanema;2656,1685;;
45689;843;Uruguá;-1;2978,0946;;
45689;4709;Urutau;-1;2433,129;;
45689;4714;Vale do Quiricó;-1;2631,1196;;
45689;302;Varginha;Upanema;2656,1685;;
45689;299;Vermelho;Pargo Cluster;2477,3453;;
45689;298;Viola;-1;2599,4495;;
45689;297;Voador;Marlim;2534,329;;
45689;303;Xaréu;-1;3129,338;;
45689;4696;PA-1GALP42RN_POT-T-743;-1;2775,1036;;
45689;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2957,339;;
45689;4416;PA-1IMET27ES_ES-T-487;-1;2820,5818;;
45689;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;3129,338;;
45689;SIX;UO SIX - SÃO MATEUS DO SUL;-2;2025,1236;;
45717;823;Abalone;Ostra;2290,5276;;
45717;783;Acajá-Burizinho;Ouro Preto;2506,2258;;
45717;563;Acauã;Upanema;2558,813;;
45717;5;Água Grande;Rio Ventura;2496,2288;;
45717;4821;Águia Real;-1;2726,2538;;
45717;7;Aguilhada;Sergipano Terra;2426,5678;;
45717;6;Agulha;-1;2801,253;;
45717;3;Albacora;Albacora;2340,7403;;
45717;4;Albacora Leste;Albacora Leste;2350,1446;;
45717;15;Alto do Rodrigues;Polo Potiguar;2372,1264;;
45717;523;Anambé;Alagoano;2621,672;;
45717;4824;ANC_Mero;Mero;2503,1248;;
45717;4755;AnC_Norte_Atapu;Atapu;2462,8837;;
45717;4749;ANC_Tupi;Sul de Tupi;2514,9722;;
45717;1726;Andorinha;-1;2497,1612;;
45717;11;Anequim;-1;2506,2872;;
45717;9;Angelim;Sergipano Terra;2426,5678;;
45717;10;Angico;Polo Potiguar;2372,1264;;
45717;12;Apraiús;Concessão Miranga;2512,5832;;
45717;14;Arabaiana;Pescada;2801,253;;
45717;1505;Araçari;Araçari;2552,6074;;
45717;13;Araçás;Baiano Mistura;2519,2298;;
45717;4708;Araçás Leste;-1;2592,1508;;
45717;4546;Arapaçu;-1;2975,7343;;
45717;4025;Arara Azul;Urucu;2687,2199;;
45717;662;Araracanga;Urucu;2687,2199;;
45717;1;Aratu;Polo Recôncavo;2445,7161;;
45717;686;Argonauta;Ostra;2290,5276;;
45717;724;Arribaçã;-1;2550,0557;;
45717;16;Aruari;Sergipano Terra;2426,5678;;
45717;19;Asa Branca;Upanema;2558,813;;
45717;21;Atalaia Sul;Sergipano Terra;2426,5678;;
45717;4652;Atapu;Atapu;2462,8837;;
45717;4845;Atapu_ECO;Atapu;2462,8837;;
45717;678;Atlanta;Atlanta;1964,2914;;
45717;20;Atum;-1;2975,7343;;
45717;258;Azulão;Azulão;2832,2126;;
45717;28;Badejo;-1;2506,2872;;
45717;32;Bagre;-1;2506,2872;;
45717;24;Baixa do Algodão;Upanema;2558,813;;
45717;464;Baleia Anã;Parque das Baleias;2410,1122;;
45717;4690;Barra Bonita;-1;2677,3783;;
45717;34;Barra do Ipiranga;-1;2726,2538;;
45717;42;Barracuda;Barracuda-Caratinga;2506,2872;;
45717;25;Barrinha;Polo Potiguar;2372,1264;;
45717;1625;Barrinha Leste;Polo Potiguar;2372,1264;;
45717;3825;Barrinha Sudoeste;Polo Potiguar;2372,1264;;
45717;2625;Baúna;Baúna;2588,4788;;
45717;4688;Bela Vista;-1;2848,5923;;
45717;3245;Bem-Te-Vi;-1;2477,2865;;
45717;30;Benfica;Polo Potiguar;2372,1264;;
45717;2645;Berbigão;Berbigão;2511,5749;;
45717;33;Bicudo;-1;2506,2872;;
45717;37;Bijupirá;-1;2506,2872;;
45717;35;Biquara;-1;2801,253;;
45717;26;Biriba;-1;2848,5923;;
45717;29;Boa Esperança;Upanema;2558,813;;
45717;1605;Bom Lugar;-1;2848,5923;;
45717;39;Bonito;Polo Enchova;2498,4118;;
45717;44;Bonsucesso;Rio Ventura;2496,2288;;
45717;41;Brejinho RN;Upanema;2558,813;;
45717;43;Brejo Grande;Sergipano Terra;2426,5678;;
45717;23;Buracica;Baiano Mistura;2519,2298;;
45717;4598;Búzios;Búzios;2493,2579;;
45717;4827;Búzios_ECO;Búzios;2493,2579;;
45717;4700;Caburé;Caburé;2831,4572;;
45717;4706;Caburé Leste;-1;2848,5923;;
45717;51;Cachoeirinha;Upanema;2558,813;;
45717;50;Cacimbas;Cricaré;2364,7498;;
45717;56;Caioba;-1;2975,7343;;
45717;4802;Camaçari;-1;2534,4566;;
45717;1184;Camarupim;-1;2726,2538;;
45717;2585;Camarupim Norte;-1;2726,2538;;
45717;3905;Cambacica;-1;2848,5923;;
45717;68;Camorim;-1;2576,4;;
45717;62;Campo Grande;Cricaré;2364,7498;;
45717;55;Canabrava;Estação NCS;2447,31;;
45717;669;Canapu;-1;2726,2538;;
45717;666;Canário;Canário;2420,3116;;
45717;1043;Cancã;FAL;2270,4108;;
45717;46;Candeias;Polo Recôncavo;2445,7161;;
45717;53;Cangoá;Peroá;2726,2538;;
45717;63;Cantagalo;Baiano Mistura;2519,2298;;
45717;52;Canto do Amaro;Polo Potiguar;2372,1264;;
45717;78;Carapeba;Pargo Cluster;2392,2903;;
45717;2325;Carapitanga;-1;2539,1082;;
45717;80;Caratinga;Barracuda-Caratinga;2506,2872;;
45717;2505;Carcará;-1;2801,253;;
45717;1725;Cardeal;-1;2433,1241;;
45717;4664;Cardeal Amarelo;-1;2848,5923;;
45717;4665;Cardeal do Nordeste;-1;2848,5923;;
45717;74;Carmópolis;Sergipano Terra;2426,5678;;
45717;82;Cassarongongo;Estação NCS;2447,31;;
45717;67;Castanhal;Sergipano Terra;2426,5678;;
45717;1164;Caxareu;Parque das Baleias;2410,1122;;
45717;88;Cexis;Polo Recôncavo;2445,7161;;
45717;2565;Chauá;-1;2801,253;;
45717;64;Cherne;-1;2506,2872;;
45717;1404;Cidade de Aracaju;-1;2448,8569;;
45717;66;Cioba;-1;2801,253;;
45717;923;Colibri;-1;2465,4318;;
45717;72;Conceição;-1;2975,7343;;
45717;3605;Concriz;-1;2457,213;;
45717;61;Congro;-1;2506,2872;;
45717;83;Coqueiro Seco;Tabuleiro;2462,9596;;
45717;58;Córrego Dourado;Cricaré;2364,7498;;
45717;70;Corvina;-1;2975,7343;;
45717;2005;Crejoá;-1;2344,7594;;
45717;76;Curimã;-1;2975,7343;;
45717;90;Dentão;Pescada;2801,253;;
45717;91;Dom João;Polo Recôncavo;2445,7161;;
45717;3345;Dó-Ré-Mi;-1;2366,0256;;
45717;93;Dourado;-1;2975,7343;;
45717;95;Enchova;Polo Enchova;2498,4118;;
45717;96;Enchova Oeste;Polo Enchova;2498,4118;;
45717;97;Espada;-1;2975,7343;;
45717;98;Espadarte;Tartaruga Verde;2477,4094;;
45717;4879;Espadim;Marlim;2445,192;;
45717;99;Estreito;Polo Potiguar;2372,1264;;
45717;101;Fazenda Alegre;FAL;2270,4108;;
45717;102;Fazenda Alto das Pedras;Rio Ventura;2496,2288;;
45717;103;Fazenda Alvorada;Baiano Mistura;2519,2298;;
45717;100;Fazenda Azevedo;Baiano Mistura;2519,2298;;
45717;106;Fazenda Bálsamo;Baiano Mistura;2519,2298;;
45717;105;Fazenda Belém BA;Estação São Roque;2510,6605;;
45717;131;Fazenda Belém CE;Fazenda Belém;2215,3875;;
45717;104;Fazenda Boa Esperança;Baiano Mistura;2519,2298;;
45717;110;Fazenda Canaan;Polo Potiguar;2372,1264;;
45717;107;Fazenda Cedro;Cricaré;2364,7498;;
45717;108;Fazenda Curral;Upanema;2558,813;;
45717;112;Fazenda Guindaste;Tabuleiro;2462,9596;;
45717;113;Fazenda Imbé;Baiano Mistura;2519,2298;;
45717;115;Fazenda Malaquias;Upanema;2558,813;;
45717;116;Fazenda Matinha;-1;2975,7343;;
45717;117;Fazenda Onça;Concessão Miranga;2512,5832;;
45717;118;Fazenda Panelas;Baiano Mistura;2519,2298;;
45717;120;Fazenda Pau Brasil;-1;2529,4148;;
45717;119;Fazenda Pocinho;Polo Potiguar;2372,1264;;
45717;123;Fazenda Rio Branco;Fazenda Santo Estevão;2432,4374;;
45717;127;Fazenda Santa Luzia;Santa Luzia;2434,2842;;
45717;129;Fazenda Santa Rosa;-1;2975,7343;;
45717;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2432,4374;;
45717;126;Fazenda São Jorge;Cricaré;2364,7498;;
45717;128;Fazenda São Rafael;São Rafael;2551,852;;
45717;1224;Foz do Vaza-Barris;-1;2407,64;;
45717;122;Frade;Frade;2363,2571;;
45717;130;Furado;Alagoano;2621,672;;
45717;4085;Galo de Campina;-1;2436,601;;
45717;136;Garoupa;-1;2975,7343;;
45717;137;Garoupinha;-1;2975,7343;;
45717;4528;Gavião Azul;Gavião Azul;2945,4397;;
45717;4822;Gavião Belo;-1;2975,7343;;
45717;4558;Gavião Branco;Gavião Branco;2975,7343;;
45717;4617;Gavião Branco Norte;-1;2975,7343;;
45717;4608;Gavião Caboclo;Gavião Caboclo;2885,2299;;
45717;4629;Gavião Carijó;-1;2975,7343;;
45717;4859;Gavião Mateiro;-1;2975,7343;;
45717;4627;Gavião Preto;Gavião Preto;2877,4666;;
45717;4529;Gavião Real;Gavião Real;2967,5914;;
45717;4630;Gavião Tesoura;Gavião Tesoura;2875,9522;;
45717;4666;Gavião Vermelho;Gavião Vermelho;2945,6276;;
45717;383;Golfinho;Golfinho;2503,3271;;
45717;135;Gomo;Estação NCS;2447,31;;
45717;4531;Graúna;-1;2801,253;;
45717;133;Guajá;-1;2801,253;;
45717;134;Guamaré;Polo Potiguar;2372,1264;;
45717;1283;Guanambi;Polo Recôncavo;2445,7161;;
45717;3445;Guará;-1;2413,5204;;
45717;132;Guaricema;-1;2576,4;;
45717;2405;Harpia;-1;2344,7594;;
45717;142;Icapuí;Fazenda Belém;2215,3875;;
45717;141;Ilha de Bimbarra;Polo Recôncavo;2445,7161;;
45717;144;Ilha Pequena;Sergipano Terra;2426,5678;;
45717;875;Inhambu;FAL;2270,4108;;
45717;4691;Iraí;-1;2463,509;;
45717;4841;Irara;-1;2365,2919;;
45717;4713;Iraúna;-1;2525,1536;;
45717;1103;Irerê;Irerê;2410,3435;;
45717;4711;Itaparica;Itaparica;2439,1815;;
45717;4615;Itapu;Itapu;2527,2715;;
45717;4828;Itapu_ECO;Itapu;2527,2715;;
45717;1123;Jaçanã;Upanema;2558,813;;
45717;147;Jacuípe;-1;2848,5923;;
45717;1727;Jacupemba;-1;2726,2538;;
45717;743;Jacutinga;Cricaré;2364,7498;;
45717;150;Janduí;Upanema;2558,813;;
45717;148;Jequiá;Tabuleiro;2462,9596;;
45717;2285;Jiribatuba;-1;2526,2162;;
45717;702;João de Barro;-1;2477,2865;;
45717;153;Juazeiro;Upanema;2558,813;;
45717;152;Jubarte;Parque das Baleias;2410,1122;;
45717;983;Juriti;Ouro Preto;2506,2258;;
45717;154;Lagoa Aroeira;Conceição B;2329,5145;;
45717;162;Lagoa do Paulo;Ouro Preto;2506,2258;;
45717;483;Lagoa do Paulo Norte;Ouro Preto;2506,2258;;
45717;673;Lagoa do Paulo Sul;Ouro Preto;2506,2258;;
45717;161;Lagoa Parda;Lagoa Parda;2476,8383;;
45717;165;Lagoa Parda Norte;-1;2726,2538;;
45717;4804;Lagoa Parda Sul;-1;2726,2538;;
45717;168;Lagoa Suruaca;Cricaré;2364,7498;;
45717;322;Lagosta;-1;2975,7343;;
45717;159;Lamarão;Baiano Mistura;2519,2298;;
45717;1746;Lapa;Lapa;2379,532;;
45717;157;Leodório;Baiano Mistura;2519,2298;;
45717;167;Leste de Poço Xavier;Upanema;2558,813;;
45717;169;Leste do Urucu;Urucu;2687,2199;;
45717;158;Linguado;Polo Pampo;2327,2375;;
45717;171;Livramento;Upanema;2558,813;;
45717;160;Lorena;Upanema;2558,813;;
45717;4552;Maçarico;Upanema;2558,813;;
45717;174;Macau;Macau;2427,6412;;
45717;4702;Mãe-da-Lua;-1;2848,5923;;
45717;186;Malhado;-1;2975,7343;;
45717;185;Malombê;Baiano Mistura;2519,2298;;
45717;190;Manati;Baiano Mistura;2519,2298;;
45717;178;Mandacaru;Baiano Mistura;2519,2298;;
45717;4876;Manjuba;Albacora;2340,7403;;
45717;172;Marimbá;Polo Enchova;2498,4118;;
45717;177;Mariricu Oeste;-1;2726,2538;;
45717;196;Marlim;Marlim;2445,192;;
45717;187;Marlim Leste;-1;2506,2872;;
45717;188;Marlim Sul;Marlim Sul;2427,4389;;
45717;195;Massapê;Baiano Mistura;2519,2298;;
45717;197;Massuí;Polo Recôncavo;2445,7161;;
45717;184;Mata de São João;Estação São Roque;2510,6605;;
45717;181;Mato Grosso;Sergipano Terra;2426,5678;;
45717;189;Merluza;-1;2975,7343;;
45717;4684;Mero;Mero;2503,1248;;
45717;381;Mexilhão;Condensado de Mexilhão;2861,5169;;
45717;180;Miranga;Concessão Miranga;2512,5832;;
45717;183;Miranga Norte;Concessão Miranga;2512,5832;;
45717;175;Monte Alegre;Polo Potiguar;2372,1264;;
45717;4807;Mosquito;-1;2726,2538;;
45717;192;Mossoró;Polo Potiguar;2372,1264;;
45717;4852;Muriqui;-1;2338,0369;;
45717;4718;Murucututu;Murucututu;2848,5923;;
45717;198;Namorado;-1;2975,7343;;
45717;204;Nativo Oeste;-1;2726,2538;;
45717;200;Nordeste de Namorado;-1;2506,2872;;
45717;4740;Nordeste de Sapinhoá;Sapinhoá;2511,9977;;
45717;4741;Noroeste de Sapinhoá;Sapinhoá;2511,9977;;
45717;4654;Norte de Berbigão;Berbigão;2511,5749;;
45717;202;Norte de Fazenda Caruaçu;Estação NCS;2447,31;;
45717;4647;Oeste de Atapu;Atapu;2462,8837;;
45717;206;Oeste de Ubarana;-1;2801,253;;
45717;657;Ostra;Ostra;2290,5276;;
45717;4696;PA-1GALP42RN_POT-T-743;-1;2677,3783;;
45717;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2848,5923;;
45717;4416;PA-1IMET27ES_ES-T-487;-1;2726,2538;;
45717;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;2975,7343;;
45717;217;Pajeú;Upanema;2558,813;;
45717;219;Pampo;Polo Pampo;2327,2375;;
45717;705;Papa-Terra;Papa-Terra;2218,315;;
45717;4689;Paramirim do Vencimento;-1;2493,1278;;
45717;207;Parati;-1;2506,2872;;
45717;1645;Pardal;Upanema;2558,813;;
45717;215;Pargo;Pargo Cluster;2392,2903;;
45717;4556;Pariri;-1;2848,5923;;
45717;208;Paru;Alagoano;2621,672;;
45717;3885;Patativa;Upanema;2558,813;;
45717;4593;Paturi;Upanema;2558,813;;
45717;221;Pedra Sentada;Polo Potiguar;2372,1264;;
45717;212;Pedrinhas;Rio Ventura;2496,2288;;
45717;695;Peregrino;Peregrino;2257,9019;;
45717;1144;Periquito;-1;2460,0321;;
45717;4742;Periquito Nordeste;-1;2461,9187;;
45717;4720;Periquito Norte;-1;2677,3783;;
45717;214;Peroá;Peroá;2726,2538;;
45717;213;Pescada;Pescada;2801,253;;
45717;4805;Piaçabuçu;-1;2448,8569;;
