data;código do campo;campo;corrente;preço;;
45323;102;Fazenda Alto das Pedras;Rio Ventura;2397,6483;;
45323;103;Fazenda Alvorada;Baiano Mistura;2437,6919;;
45323;100;Fazenda Azevedo;Baiano Mistura;2437,6919;;
45323;106;Fazenda Bálsamo;Baiano Mistura;2437,6919;;
45323;105;Fazenda Belém BA;Estação São Roque;2423,3773;;
45323;131;Fazenda Belém CE;Fazenda Belém;1942,866;;
45323;104;Fazenda Boa Esperança;Baiano Mistura;2437,6919;;
45323;110;Fazenda Canaan;Polo Potiguar;2144,9325;;
45323;107;Fazenda Cedro;Cricaré;2177,3458;;
45323;108;Fazenda Curral;Upanema;2510,3362;;
45323;112;Fazenda Guindaste;-1;3220,9439;;
45323;113;Fazenda Imbé;Baiano Mistura;2437,6919;;
45323;115;Fazenda Malaquias;Upanema;2510,3362;;
45323;116;Fazenda Matinha;-1;3220,9439;;
45323;117;Fazenda Onça;Miranga ECOL-B;2497,4795;;
45323;118;Fazenda Panelas;Baiano Mistura;2437,6919;;
45323;120;Fazenda Pau Brasil;-1;2571,4351;;
45323;119;Fazenda Pocinho;Polo Potiguar;2144,9325;;
45323;123;Fazenda Rio Branco;Fazenda Santo Estevão;2286,5401;;
45323;127;Fazenda Santa Luzia;Santa Luzia;2308,4851;;
45323;129;Fazenda Santa Rosa;-1;3220,9439;;
45323;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2286,5401;;
45323;126;Fazenda São Jorge;Cricaré;2177,3458;;
45323;128;Fazenda São Rafael;São Rafael;2453,7238;;
45323;1224;Foz do Vaza-Barris;-1;2523,6643;;
45323;122;Frade;Frade;2193,6305;;
45323;130;Furado;Alagoano;2571,4351;;
45323;4085;Galo de Campina;-1;2296,537;;
45323;136;Garoupa;Cabiúnas Mistura;2355,9656;;
45323;137;Garoupinha;Cabiúnas Mistura;2355,9656;;
45323;4528;Gavião Azul;-1;3220,9439;;
45323;4822;Gavião Belo;-1;3220,9439;;
45323;4558;Gavião Branco;Gavião Branco;3220,9439;;
45323;4617;Gavião Branco Norte;-1;3220,9439;;
45323;4608;Gavião Caboclo;Gavião Caboclo;3087,9469;;
45323;4629;Gavião Carijó;-1;3220,9439;;
45323;4859;Gavião Mateiro;-1;3220,9439;;
45323;4627;Gavião Preto;Gavião Preto;3081,0534;;
45323;4529;Gavião Real;Gavião Real;3203,5383;;
45323;4630;Gavião Tesoura;Gavião Tesoura;2996,3298;;
45323;4666;Gavião Vermelho;Gavião Vermelho;3156,2515;;
45323;383;Golfinho;Golfinho;2409,9399;;
45323;135;Gomo;Estação NCS;2337,3424;;
45323;4531;Graúna;-1;2929,3927;;
45323;133;Guajá;-1;2929,3927;;
45323;134;Guamaré;Polo Potiguar;2144,9325;;
45323;1283;Guanambi;Polo Recôncavo;2309,6871;;
45323;3445;Guará;-1;2253,6023;;
45323;132;Guaricema;-1;3220,9439;;
45323;2405;Harpia;-1;2133,8398;;
45323;142;Icapuí;Fazenda Belém;1942,866;;
45323;141;Ilha de Bimbarra;Polo Recôncavo;2309,6871;;
45323;144;Ilha Pequena;Sergipano Terra;2273,8677;;
45323;875;Inhambu;FAL;2019,3785;;
45323;4691;Iraí;-1;2438,1977;;
45323;4841;Irara;-1;2169,5906;;
45323;4713;Iraúna;-1;2453,705;;
45323;1103;Irerê;-1;2929,3927;;
45323;4711;Itaparica;-1;2402,884;;
45323;4615;Itapu;Itapu;2452,1565;;
45323;4828;Itapu_ECO;Itapu;2452,1565;;
45323;1123;Jaçanã;Upanema;2510,3362;;
45323;147;Jacuípe;-1;2982,2087;;
45323;1727;Jacupemba;-1;2842,6054;;
45323;743;Jacutinga;Cricaré;2177,3458;;
45323;150;Janduí;Upanema;2510,3362;;
45323;148;Jequiá;-1;2571,4351;;
45323;2285;Jiribatuba;-1;2449,9929;;
45323;702;João de Barro;-1;2221,9258;;
45323;153;Juazeiro;Upanema;2510,3362;;
45323;152;Jubarte;Parque das Baleias;2296,5432;;
45323;983;Juriti;Ouro Preto;2367,8794;;
45323;154;Lagoa Aroeira;Conceição B;2104,1396;;
45323;162;Lagoa do Paulo;Ouro Preto;2367,8794;;
45323;483;Lagoa do Paulo Norte;Ouro Preto;2367,8794;;
45323;673;Lagoa do Paulo Sul;Ouro Preto;2367,8794;;
45323;161;Lagoa Parda;-1;2842,6054;;
45323;165;Lagoa Parda Norte;-1;2842,6054;;
45323;4804;Lagoa Parda Sul;-1;2842,6054;;
45323;168;Lagoa Suruaca;Cricaré;2177,3458;;
45323;322;Lagosta;Condensado de Merluza;3020,2698;;
45323;159;Lamarão;Baiano Mistura;2437,6919;;
45323;1746;Lapa;Lapa;2205,5225;;
45323;157;Leodório;Baiano Mistura;2437,6919;;
45323;167;Leste de Poço Xavier;Upanema;2510,3362;;
45323;169;Leste do Urucu;Urucu;2730,5763;;
45323;158;Linguado;Polo Pampo;2209,4375;;
45323;171;Livramento;Upanema;2510,3362;;
45323;160;Lorena;Upanema;2510,3362;;
45323;4552;Maçarico;Upanema;2510,3362;;
45323;174;Macau;Macau;2283,109;;
45323;4702;Mãe-da-Lua;-1;2982,2087;;
45323;186;Malhado;Cabiúnas Mistura;2355,9656;;
45323;185;Malombê;Baiano Mistura;2437,6919;;
45323;190;Manati;Baiano Mistura;2437,6919;;
45323;178;Mandacaru;Baiano Mistura;2437,6919;;
45323;4876;Manjuba;Albacora;2184,2019;;
45323;172;Marimbá;Polo Enchova;2404,2639;;
45323;177;Mariricu Oeste;-1;2842,6054;;
45323;196;Marlim;Marlim;2280,2835;;
45323;187;Marlim Leste;Marlim Leste;2333,649;;
45323;188;Marlim Sul;Marlim Sul;2296,2654;;
45323;195;Massapê;Baiano Mistura;2437,6919;;
45323;197;Massuí;Polo Recôncavo;2309,6871;;
45323;184;Mata de São João;Estação São Roque;2423,3773;;
45323;181;Mato Grosso;Sergipano Terra;2273,8677;;
45323;189;Merluza;Condensado de Merluza;3020,2698;;
45323;4684;Mero;Mero;2411,5228;;
45323;381;Mexilhão;Condensado de Mexilhão;3034,2504;;
45323;180;Miranga;Miranga ECOL-B;2497,4795;;
45323;183;Miranga Norte;Miranga ECOL-B;2497,4795;;
45323;175;Monte Alegre;Polo Potiguar;2144,9325;;
45323;4807;Mosquito;-1;2842,6054;;
45323;192;Mossoró;Polo Potiguar;2144,9325;;
45323;4852;Muriqui;-1;2713,5329;;
45323;4718;Murucututu;-1;2982,2087;;
45323;198;Namorado;Cabiúnas Mistura;2355,9656;;
45323;204;Nativo Oeste;-1;2842,6054;;
45323;200;Nordeste de Namorado;Cabiúnas Mistura;2355,9656;;
45323;4740;Nordeste de Sapinhoá;Sapinhoá;2426,9895;;
45323;4741;Noroeste de Sapinhoá;Sapinhoá;2426,9895;;
45323;4654;Norte de Berbigão;Berbigão-Sururu;2425,2411;;
45323;202;Norte de Fazenda Caruaçu;Estação NCS;2337,3424;;
45323;4658;Norte de Sururu;Berbigão-Sururu;2425,2411;;
45323;4647;Oeste de Atapu;Atapu;2340,7767;;
45323;206;Oeste de Ubarana;-1;3220,9439;;
45323;657;Ostra;Ostra;2121,901;;
45323;217;Pajeú;Upanema;2510,3362;;
45323;219;Pampo;Polo Pampo;2209,4375;;
45323;705;Papa-Terra;Papa-Terra;1899,3007;;
45323;4689;Paramirim do Vencimento;-1;2392,3189;;
45323;207;Parati;Cabiúnas Mistura;2355,9656;;
45323;1645;Pardal;Upanema;2510,3362;;
45323;215;Pargo;Pargo Cluster;2231,3545;;
45323;4556;Pariri;-1;2982,2087;;
45323;208;Paru;Alagoano;2571,4351;;
45323;3885;Patativa;Upanema;2510,3362;;
45323;4593;Paturi;Upanema;2510,3362;;
45323;221;Pedra Sentada;Polo Potiguar;2144,9325;;
45323;212;Pedrinhas;Rio Ventura;2397,6483;;
45323;695;Peregrino;Peregrino;1987,4429;;
45323;1144;Periquito;-1;2334,6418;;
45323;4742;Periquito Nordeste;-1;2333,6584;;
45323;4720;Periquito Norte;-1;2713,5329;;
45323;214;Peroá;Peroá;2842,6054;;
45323;213;Pescada;Pescada;2929,3927;;
45323;216;Pilar;Alagoano;2571,4351;;
45323;658;Pintassilgo;Polo Potiguar;2144,9325;;
45323;379;Piranema;-1;3220,9439;;
45323;222;Piraúna;-1;2416,9645;;
45323;4579;Pitangola;Peregrino;1987,4429;;
45323;878;Pitiguari;-1;2929,3927;;
45323;223;Poço Verde;Polo Potiguar;2144,9325;;
45323;4816;Pojuca Norte;-1;2713,5329;;
45323;583;Polvo;Bravo;2145,0792;;
45323;220;Ponta do Mel;Ponta do Mel;2139,9497;;
45323;210;Porto Carão;Conceição B;2104,1396;;
45323;226;Quererá;-1;3220,9439;;
45323;2785;Rabo Branco;-1;2451,8474;;
45323;232;Redonda;Redonda;2043,9554;;
45323;242;Remanso;Estação São Roque;2423,3773;;
45323;234;Riacho da Forquilha;Upanema;2510,3362;;
45323;245;Riacho Ouricuri;Baiano Mistura;2437,6919;;
45323;255;Riacho São Pedro;-1;2982,2087;;
45323;2006;Riacho Velho;-1;2929,3927;;
45323;243;Riachuelo;Sergipano Terra;2273,8677;;
45323;228;Rio Barra Seca;-1;2842,6054;;
45323;229;Rio do Bu;Baiano Mistura;2437,6919;;
45323;4125;Rio do Carmo;-1;2550,717;;
45323;246;Rio dos Ovos;Estação São Roque;2423,3773;;
45323;2425;Rio Ipiranga;-1;2842,6054;;
45323;235;Rio Itariri;Baiano Mistura;2437,6919;;
45323;236;Rio Itaúnas;Cricaré;2177,3458;;
45323;238;Rio Itaúnas Leste;-1;2842,6054;;
45323;4803;Rio Joanes;-1;2713,5329;;
45323;4710;Rio Mariricu;-1;2299,2969;;
45323;241;Rio Mossoró;Upanema;2510,3362;;
45323;1907;Rio São Mateus Oeste;-1;2842,6054;;
45323;256;Rio Subaúma;Estação São Roque;2423,3773;;
45323;257;Rio Urucu;Urucu;2730,5763;;
45323;1303;Rolinha;-1;2291,4792;;
45323;244;Roncador;Roncador;2335,925;;
45323;263;Sabiá;Upanema;2510,3362;;
45323;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;2264,72;;
45323;3465;Sabiá da Mata;Sabiá da Mata;2285,1321;;
45323;4806;Saíra;-1;2842,6054;;
45323;262;Salema;-1;3220,9439;;
45323;403;Salema Branca;-1;2929,3927;;
45323;267;Salina Cristal;Conceição B;2104,1396;;
45323;2085;Sanhaçu;Sanhaçu;2783,564;;
45323;261;Santana;-1;2501,2104;;
45323;269;São Domingos;Polo Recôncavo;2309,6871;;
45323;4695;São João;-1;2510,9513;;
45323;2885;São Mateus Leste;Cricaré;2177,3458;;
45323;284;São Pedro;Estação São Roque;2423,3773;;
45323;2365;Sapinhoá;Sapinhoá;2426,9895;;
45323;270;Sauípe;Fazenda Santo Estevão;2286,5401;;
45323;1985;Sempre Viva;-1;3220,9439;;
45323;4614;Sépia;Sépia;2369,6652;;
45323;4676;Sépia Leste;Sépia;2369,6652;;
45323;4846;Sépia_ECO;Sépia;2369,6652;;
45323;279;Serra do Mel;Polo Potiguar;2144,9325;;
45323;287;Serra Vermelha;Polo Potiguar;2144,9325;;
45323;271;Serraria;Polo Potiguar;2144,9325;;
45323;276;Sesmaria;Estação São Roque;2423,3773;;
45323;3565;Sibite;Upanema;2510,3362;;
45323;277;Siri;-1;2929,3927;;
45323;288;Siririzinho;Sergipano Terra;2273,8677;;
45323;265;Socorro;Polo Recôncavo;2309,6871;;
45323;268;Socorro Extensão;Polo Recôncavo;2309,6871;;
45323;4739;Sudoeste de Sapinhoá;Sapinhoá;2426,9895;;
45323;285;Sudoeste Urucu;Urucu;2730,5763;;
45323;4758;Suindara;-1;2133,8398;;
45323;4656;Sul de Berbigão;Berbigão-Sururu;2425,2411;;
45323;266;Sul de Coruripe;-1;2571,4351;;
45323;4616;Sul de Sapinhoá;Sul de Sapinhoá;2397,2612;;
45323;4660;Sul de Sururu;Berbigão-Sururu;2425,2411;;
45323;4611;Sul de Tupi;Sul de Tupi;2431,4197;;
45323;4649;Sururu;Berbigão-Sururu;2425,2411;;
45323;286;Sussuarana;-1;2982,2087;;
45323;1023;Tabuiaiá;Cricaré;2177,3458;;
45323;292;Tabuleiro dos Martins;-1;2571,4351;;
45323;691;Tambaú;Tambaú-Uruguá;2512,2032;;
45323;682;Tambuatá;Búzios;2393,3055;;
45323;803;Tangará;Baiano Mistura;2437,6919;;
45323;4245;Tapiranga Norte;Rio Ventura;2397,6483;;
45323;293;Taquipe;Baiano Mistura;2437,6919;;
45323;289;Tartaruga;Tartaruga;2523,6643;;
45323;3645;Tartaruga Verde;Tartaruga Verde;2377,5609;;
45323;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2377,5609;;
45323;1925;Tico-Tico;-1;2459,2998;;
45323;3866;Tiê;Tiê;2419,075;;
45323;1383;Tigre;-1;2417,1487;;
45323;4750;Tiriba;-1;2435,2661;;
45323;4808;Tiziu;-1;2929,3927;;
45323;291;Três Marias;Upanema;2510,3362;;
45323;294;Trilha;-1;2416,9645;;
45323;1865;Trinca Ferro;Upanema;2510,3362;;
45323;3945;Trovoada;-1;2982,2087;;
45323;4045;Tubarão Azul;-1;2416,9645;;
45323;4534;Tubarão Martelo;Bravo;2145,0792;;
45323;3325;Tucano;-1;2164,4985;;
45323;4746;Tucano Grande;-1;3220,9439;;
45323;1063;Tupi;Tupi;2440,5986;;
45323;295;Ubarana;-1;2929,3927;;
45323;443;Uirapuru;-1;2982,2087;;
45323;296;Upanema;Upanema;2510,3362;;
45323;843;Uruguá;Tambaú-Uruguá;2512,2032;;
45323;4709;Urutau;-1;2151,9946;;
45323;4714;Vale do Quiricó;-1;2472,4655;;
45323;302;Varginha;Upanema;2510,3362;;
45323;299;Vermelho;Pargo Cluster;2231,3545;;
45323;298;Viola;Cabiúnas Mistura;2355,9656;;
45323;297;Voador;Marlim;2280,2835;;
45323;303;Xaréu;-1;3220,9439;;
45323;4527;PA-1BRSA851SES_SEAL-M-426;-1;2523,6643;;
45323;4840;PA-1ENV25DAM_AM-T-84_AM-T-85;-1;2988,1188;;
45323;4696;PA-1GALP42RN_POT-T-743;-1;2713,5329;;
45323;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2982,2087;;
45323;4416;PA-1IMET27ES_ES-T-487;-1;2842,6054;;
45323;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;3220,9439;;
45323;4862;PA-1POT1RN_POT-T-702;-1;2929,3927;;
45323;SIX;UO SIX - SÃO MATEUS DO SUL;-2;1677,8056;;
45352;823;Abalone;Ostra;2150,0343;;
45352;783;Acajá-Burizinho;Ouro Preto;2455,5396;;
45352;563;Acauã;Upanema;2555,6604;;
45352;5;Água Grande;Rio Ventura;2439,1279;;
45352;4821;Águia Real;-1;3008,6361;;
45352;7;Aguilhada;Sergipano Terra;2315,6235;;
45352;6;Agulha;-1;3050,7679;;
45352;3;Albacora;Albacora;2219,8154;;
45352;4;Albacora Leste;Albacora Leste;2168,8357;;
45352;1805;Albatroz;-1;3008,6361;;
45352;15;Alto do Rodrigues;Polo Potiguar;2189,5446;;
45352;523;Anambé;Alagoano;2610,9466;;
45352;4824;ANC_Mero;Mero;2457,8228;;
45352;4755;AnC_Norte_Atapu;Atapu;2392,3827;;
45352;4749;ANC_Tupi;Sul de Tupi;2480,843;;
45352;1726;Andorinha;-1;2528,4996;;
45352;11;Anequim;Cabiúnas Mistura;2396,5232;;
45352;9;Angelim;Sergipano Terra;2315,6235;;
45352;10;Angico;Polo Potiguar;2189,5446;;
45352;12;Apraiús;Miranga ECOL-B;2549,9006;;
45352;14;Arabaiana;Pescada;3050,7679;;
45352;1505;Araçari;-1;3050,7679;;
45352;13;Araçás;Baiano Mistura;2473,8775;;
45352;4708;Araçás Leste;-1;2821,7869;;
45352;4546;Arapaçu;-1;3160,5604;;
45352;4025;Arara Azul;Urucu;2816,8947;;
45352;662;Araracanga;Urucu;2816,8947;;
45352;1;Aratu;Polo Recôncavo;2358,3973;;
45352;686;Argonauta;Ostra;2150,0343;;
45352;724;Arribaçã;-1;2626,7225;;
45352;16;Aruari;Sergipano Terra;2315,6235;;
45352;19;Asa Branca;Upanema;2555,6604;;
45352;21;Atalaia Sul;Sergipano Terra;2315,6235;;
45352;4652;Atapu;Atapu;2392,3827;;
45352;4845;Atapu_ECO;Atapu;2392,3827;;
45352;678;Atlanta;Atlanta;1712,1298;;
45352;20;Atum;-1;3160,5604;;
45352;258;Azulão;Azulão;3145,7366;;
45352;28;Badejo;-1;2459,3105;;
45352;32;Bagre;Cabiúnas Mistura;2396,5232;;
45352;24;Baixa do Algodão;Upanema;2555,6604;;
45352;464;Baleia Anã;Parque das Baleias;2337,9359;;
45352;4690;Barra Bonita;-1;2821,7869;;
45352;34;Barra do Ipiranga;-1;3008,6361;;
45352;42;Barracuda;Barracuda-Caratinga;2459,3105;;
45352;25;Barrinha;Polo Potiguar;2189,5446;;
45352;1625;Barrinha Leste;Polo Potiguar;2189,5446;;
45352;3825;Barrinha Sudoeste;Polo Potiguar;2189,5446;;
45352;2625;Baúna;Baúna;2612,9824;;
45352;4688;Bela Vista;-1;3145,3607;;
45352;3245;Bem-Te-Vi;-1;2419,2647;;
45352;30;Benfica;Polo Potiguar;2189,5446;;
45352;2645;Berbigão;Berbigão-Sururu;2467,6041;;
45352;33;Bicudo;-1;2459,3105;;
45352;37;Bijupirá;-1;2459,3105;;
45352;35;Biquara;-1;3050,7679;;
45352;26;Biriba;-1;3145,3607;;
45352;29;Boa Esperança;Upanema;2555,6604;;
45352;1605;Bom Lugar;-1;3145,3607;;
45352;39;Bonito;Polo Enchova;2445,0411;;
45352;44;Bonsucesso;Rio Ventura;2439,1279;;
45352;41;Brejinho RN;Upanema;2555,6604;;
45352;43;Brejo Grande;Sergipano Terra;2315,6235;;
45352;23;Buracica;Baiano Mistura;2473,8775;;
45352;4598;Búzios;Búzios;2441,4205;;
45352;4827;Búzios_ECO;Búzios;2441,4205;;
45352;4700;Caburé;Caburé;3145,3607;;
45352;4706;Caburé Leste;-1;3160,5604;;
45352;51;Cachoeirinha;Upanema;2555,6604;;
45352;50;Cacimbas;Cricaré;2208,9724;;
45352;56;Caioba;-1;3160,5604;;
45352;4802;Camaçari;-1;2821,7869;;
45352;1184;Camarupim;-1;3008,6361;;
45352;2585;Camarupim Norte;-1;3008,6361;;
45352;3905;Cambacica;-1;3145,3607;;
45352;68;Camorim;-1;2579,6766;;
45352;62;Campo Grande;Cricaré;2208,9724;;
45352;55;Canabrava;Estação NCS;2376,3781;;
45352;669;Canapu;-1;3008,6361;;
45352;666;Canário;-1;3145,3607;;
45352;1043;Cancã;FAL;2054,3547;;
45352;46;Candeias;Polo Recôncavo;2358,3973;;
45352;53;Cangoá;Peroá;3008,6361;;
45352;63;Cantagalo;Baiano Mistura;2473,8775;;
45352;52;Canto do Amaro;Polo Potiguar;2189,5446;;
45352;79;Carapanaúba;Urucu;2816,8947;;
45352;78;Carapeba;Pargo Cluster;2270,2939;;
45352;2325;Carapitanga;-1;2539,1766;;
45352;80;Caratinga;Barracuda-Caratinga;2459,3105;;
45352;2505;Carcará;-1;3050,7679;;
45352;1725;Cardeal;Cardeal;2324,7908;;
45352;4664;Cardeal Amarelo;-1;3145,3607;;
45352;4665;Cardeal do Nordeste;-1;3160,5604;;
45352;74;Carmópolis;Sergipano Terra;2315,6235;;
45352;82;Cassarongongo;Estação NCS;2376,3781;;
45352;67;Castanhal;Sergipano Terra;2315,6235;;
45352;88;Cexis;Polo Recôncavo;2358,3973;;
45352;2565;Chauá;-1;3050,7679;;
45352;64;Cherne;Cabiúnas Mistura;2396,5232;;
45352;1404;Cidade de Aracaju;-1;2366,0237;;
45352;60;Cidade de Entre Rios;Baiano Mistura;2473,8775;;
45352;66;Cioba;-1;3050,7679;;
45352;923;Colibri;Colibri;2434,2764;;
45352;72;Conceição;-1;3160,5604;;
45352;3605;Concriz;-1;2455,6868;;
45352;61;Congro;Cabiúnas Mistura;2396,5232;;
45352;83;Coqueiro Seco;-1;2610,9466;;
45352;58;Córrego Dourado;Cricaré;2208,9724;;
45352;70;Corvina;Cabiúnas Mistura;2396,5232;;
45352;2005;Crejoá;-1;2197,8287;;
45352;86;Cupiúba;Urucu;2816,8947;;
45352;76;Curimã;-1;3160,5604;;
45352;90;Dentão;Pescada;3050,7679;;
45352;91;Dom João;Polo Recôncavo;2358,3973;;
45352;3345;Dó-Ré-Mi;-1;2220,8865;;
45352;93;Dourado;-1;3160,5604;;
45352;95;Enchova;Polo Enchova;2445,0411;;
45352;96;Enchova Oeste;Polo Enchova;2445,0411;;
45352;97;Espada;-1;3160,5604;;
45352;98;Espadarte;Tartaruga Verde;2418,6132;;
45352;4879;Espadim;Marlim;2372,3723;;
45352;99;Estreito;Polo Potiguar;2189,5446;;
45352;101;Fazenda Alegre;FAL;2054,3547;;
45352;102;Fazenda Alto das Pedras;Rio Ventura;2439,1279;;
45352;103;Fazenda Alvorada;Baiano Mistura;2473,8775;;
45352;100;Fazenda Azevedo;Baiano Mistura;2473,8775;;
45352;106;Fazenda Bálsamo;Baiano Mistura;2473,8775;;
45352;105;Fazenda Belém BA;Estação São Roque;2462,1763;;
45352;131;Fazenda Belém CE;Fazenda Belém;1989,4125;;
45352;104;Fazenda Boa Esperança;Baiano Mistura;2473,8775;;
45352;110;Fazenda Canaan;Polo Potiguar;2189,5446;;
45352;107;Fazenda Cedro;Cricaré;2208,9724;;
45352;108;Fazenda Curral;Upanema;2555,6604;;
45352;112;Fazenda Guindaste;-1;3160,5604;;
45352;113;Fazenda Imbé;Baiano Mistura;2473,8775;;
45352;115;Fazenda Malaquias;Upanema;2555,6604;;
45352;116;Fazenda Matinha;-1;3160,5604;;
45352;117;Fazenda Onça;Miranga ECOL-B;2549,9006;;
45352;118;Fazenda Panelas;Baiano Mistura;2473,8775;;
45352;120;Fazenda Pau Brasil;-1;2610,9466;;
45352;119;Fazenda Pocinho;Polo Potiguar;2189,5446;;
45352;123;Fazenda Rio Branco;Fazenda Santo Estevão;2331,8817;;
45352;127;Fazenda Santa Luzia;Santa Luzia;2342,4867;;
45352;129;Fazenda Santa Rosa;-1;3160,5604;;
45352;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2331,8817;;
45352;126;Fazenda São Jorge;Cricaré;2208,9724;;
45352;128;Fazenda São Rafael;São Rafael;2490,2829;;
45352;1224;Foz do Vaza-Barris;-1;2579,6766;;
45352;122;Frade;Frade;2227,5421;;
45352;130;Furado;Alagoano;2610,9466;;
45352;4085;Galo de Campina;-1;2346,3735;;
45352;136;Garoupa;Cabiúnas Mistura;2396,5232;;
45352;137;Garoupinha;Cabiúnas Mistura;2396,5232;;
45352;4528;Gavião Azul;-1;3160,5604;;
45352;4822;Gavião Belo;-1;3160,5604;;
45352;4558;Gavião Branco;Gavião Branco;3160,5604;;
45352;4617;Gavião Branco Norte;-1;3160,5604;;
45352;4608;Gavião Caboclo;Gavião Caboclo;3152,0914;;
45352;4629;Gavião Carijó;-1;3160,5604;;
45352;4859;Gavião Mateiro;-1;3160,5604;;
45352;4627;Gavião Preto;Gavião Preto;3151,6529;;
45352;4529;Gavião Real;Gavião Real;3159,4516;;
45352;4630;Gavião Tesoura;Gavião Tesoura;3146,2596;;
45352;4666;Gavião Vermelho;Gavião Vermelho;3156,4418;;
45352;383;Golfinho;Golfinho;2435,1408;;
45352;135;Gomo;Estação NCS;2376,3781;;
45352;4531;Graúna;-1;3050,7679;;
45352;133;Guajá;-1;3050,7679;;
45352;134;Guamaré;Polo Potiguar;2189,5446;;
45352;1283;Guanambi;Polo Recôncavo;2358,3973;;
45352;3445;Guará;-1;2301,9992;;
45352;132;Guaricema;-1;2579,6766;;
45352;2405;Harpia;-1;2187,0452;;
45352;142;Icapuí;Fazenda Belém;1989,4125;;
45352;141;Ilha de Bimbarra;Polo Recôncavo;2358,3973;;
45352;144;Ilha Pequena;Sergipano Terra;2315,6235;;
45352;875;Inhambu;FAL;2054,3547;;
45352;4691;Iraí;-1;2500,5026;;
45352;4841;Irara;-1;2219,687;;
45352;4713;Iraúna;-1;2517,9479;;
45352;1103;Irerê;-1;3050,7679;;
45352;4711;Itaparica;-1;2461,1521;;
45352;4615;Itapu;Itapu;2493,2646;;
45352;4828;Itapu_ECO;Itapu;2493,2646;;
45352;1123;Jaçanã;Upanema;2555,6604;;
45352;147;Jacuípe;-1;3145,3607;;
45352;1727;Jacupemba;-1;3008,6361;;
45352;743;Jacutinga;Cricaré;2208,9724;;
45352;150;Janduí;Upanema;2555,6604;;
45352;148;Jequiá;-1;2610,9466;;
45352;2285;Jiribatuba;-1;2513,7604;;
45352;702;João de Barro;-1;2270,1781;;
45352;153;Juazeiro;Upanema;2555,6604;;
45352;152;Jubarte;Parque das Baleias;2337,9359;;
45352;983;Juriti;Ouro Preto;2455,5396;;
45352;154;Lagoa Aroeira;Conceição B;2142,4392;;
45352;162;Lagoa do Paulo;Ouro Preto;2455,5396;;
45352;483;Lagoa do Paulo Norte;Ouro Preto;2455,5396;;
45352;673;Lagoa do Paulo Sul;Ouro Preto;2455,5396;;
45352;161;Lagoa Parda;-1;3008,6361;;
45352;165;Lagoa Parda Norte;-1;3008,6361;;
45352;4804;Lagoa Parda Sul;-1;3008,6361;;
45352;168;Lagoa Suruaca;Cricaré;2208,9724;;
45352;322;Lagosta;Condensado de Merluza;3147,7849;;
45352;159;Lamarão;Baiano Mistura;2473,8775;;
45352;1746;Lapa;Lapa;2256,3064;;
45352;157;Leodório;Baiano Mistura;2473,8775;;
45352;167;Leste de Poço Xavier;Upanema;2555,6604;;
45352;169;Leste do Urucu;Urucu;2816,8947;;
45352;158;Linguado;Polo Pampo;2240,8719;;
45352;171;Livramento;Upanema;2555,6604;;
45352;160;Lorena;Upanema;2555,6604;;
45352;4552;Maçarico;Upanema;2555,6604;;
45352;174;Macau;Macau;2337,1497;;
45352;4702;Mãe-da-Lua;-1;3145,3607;;
45352;186;Malhado;Cabiúnas Mistura;2396,5232;;
45352;185;Malombê;Baiano Mistura;2473,8775;;
45352;190;Manati;Baiano Mistura;2473,8775;;
45352;178;Mandacaru;Baiano Mistura;2473,8775;;
45352;4876;Manjuba;Albacora;2219,8154;;
45352;172;Marimbá;Polo Enchova;2445,0411;;
45352;177;Mariricu Oeste;-1;3008,6361;;
45352;196;Marlim;Marlim;2372,3723;;
45352;187;Marlim Leste;Marlim Leste;2378,5799;;
45352;188;Marlim Sul;Marlim Sul;2338,4464;;
45352;195;Massapê;Baiano Mistura;2473,8775;;
45352;197;Massuí;Polo Recôncavo;2358,3973;;
45352;184;Mata de São João;Estação São Roque;2462,1763;;
45352;181;Mato Grosso;Sergipano Terra;2315,6235;;
45352;189;Merluza;Condensado de Merluza;3147,7849;;
45352;4684;Mero;Mero;2457,8228;;
45352;381;Mexilhão;Condensado de Mexilhão;3128,4009;;
45352;180;Miranga;Miranga ECOL-B;2549,9006;;
45352;183;Miranga Norte;Miranga ECOL-B;2549,9006;;
45352;175;Monte Alegre;Polo Potiguar;2189,5446;;
45352;4807;Mosquito;-1;3008,6361;;
45352;192;Mossoró;Polo Potiguar;2189,5446;;
45352;4852;Muriqui;-1;2821,7869;;
45352;4718;Murucututu;-1;3145,3607;;
45352;198;Namorado;Cabiúnas Mistura;2396,5232;;
